Participant,Video,NRMSE_pupil,NRMSE_gsr,NRMSE_fusion
4FoNM,HN_1,0.0030236206607806,0.0074841815336085,0.0087497834738977
4FoNM,HN_2_H,0.0006921468141017,0.0046592229495414,0.0217010985738591
4FoNM,HN_3_L,0.0042614284770919,0.0137888274899216,0.0137405892418204
4FoNM,HN_3_H,0.0401885239332586,0.0472047177196452,0.0468438571353532
4FoNM,HN_4,0.009428116550365,0.016818161809069,0.0206005548025092
4FoNM,HN_7,0.0031389529264185,0.0064014922949388,0.0218735514073039
4FoNM,HP_7_H,0.0016283203254381,0.0067938358008494,0.012480557920792
4FoNM,LN_1,0.0008438216596318,0.0044244553147689,0.0132452612065183
4FoNM,LN_7_P,0.0262030241916976,0.0115650083707068,0.0506449808461701
4FoNM,LN_7_N,0.0100114373996945,0.0118031418764734,0.0225778680954448
4FoNM,LP_1,0.0054971477496618,0.0211598127116736,0.0159743793617246
4FoNM,LP_3,0.0096321440754878,0.0254140885848771,0.0290510907311127
4FoNM,LP_4,0.0037312009407408,0.0062875936253464,0.0234079256169563
5KB3V,HN_1,0.0210032415444543,0.1108070014359498,0.1093168166856292
5KB3V,HN_5,0.0140546038026471,0.0760491946884489,0.0504224440034684
5KB3V,HP_1_H,0.0207432624222535,0.0238433839054507,0.0312426018931358
5KB3V,HP_3_H,0.0148032796723568,0.1175190738933948,0.0506573008965591
5KB3V,HP_5,0.0095458893590494,0.0348198829305622,0.0236490095428151
5KB3V,HP_6,0.0295839795184943,0.0402869350774891,0.0326953369605571
5KB3V,LN_1,0.0464894210442498,0.0544669203629396,0.0574951881037075
5KB3V,LN_2,0.0029807410082061,0.0243220663928511,0.0104019385251605
5KB3V,LN_4,0.0080913656778863,0.0056625328872163,0.0172212285716832
5KB3V,LN_6,0.0530729265752191,0.0731835279833921,0.0546972947251669
5KB3V,LN_7_N,0.0094953387972611,0.0377902518965642,0.0243796327803018
5KB3V,LP_1,0.0116071151095711,0.0356830664196284,0.0168452554162006
5KB3V,LP_2,0.0025376566002008,0.0209433765826036,0.015090140800413
5KB3V,LP_3,0.0120699589600354,0.0167970811079775,0.0235658875299209
5KB3V,LP_5,0.0048133614824798,0.1946616250359401,0.076538680312909
5KB3V,LP_7,0.0347671669364344,0.0100837528067521,0.0385406686570266
6GSd4,HN_1,0.00367159890797,0.0092071422964124,0.0095610790635024
6GSd4,HN_2_L,0.0075839286760194,0.1074806354366084,0.0172515957349911
6GSd4,HN_2_H,0.0124644050567023,0.0241302384316974,0.0167824291039207
6GSd4,HN_3_H,0.0046950104438629,0.0218144276119282,0.0330043064330074
6GSd4,HN_4,0.0040647950963385,0.0099611695830023,0.0085875200049071
6GSd4,HN_6,0.002410298946724,0.0076149407817558,0.0068097914847939
6GSd4,HP_3_L,0.0115416528902917,0.031873540489751,0.0752173017648425
6GSd4,HP_3_H,0.0191540762041011,0.0322147042133115,0.0257058179197086
6GSd4,HP_6,0.0002338683937027,0.0446661145559167,0.0359322526191546
6GSd4,HP_7_H,0.0222440908394841,0.048443049717042,0.034497036504078
6GSd4,LN_1,0.0074173178712304,0.0327488876850417,0.0300055948400444
6GSd4,LN_2,0.0013839914159905,0.0277703475817556,0.0454578686177506
6GSd4,LN_5,0.0408878041349773,0.0286335227411795,0.0513491139621407
6GSd4,LN_7_P,0.0247415166267777,0.021948419625085,0.0554399371321099
6GSd4,LN_7_N,0.0039769285378773,0.0221071351375376,0.0394511240316336
6GSd4,LP_4,0.0477383583381294,0.1287757097729791,0.1131779472240094
6GSd4,LP_7,0.0138742287778658,0.0238505233692827,0.0211553903285215
7yqP3,HN_1,0.0144708796141419,0.0205813841254544,0.0227936587132654
7yqP3,HN_2_L,0.0565103900817969,0.0583761464414563,0.0653414247149704
7yqP3,HN_2_H,0.0361047724599846,0.0548889977019631,0.0590606500318189
7yqP3,HN_3_L,0.0075211861516881,0.0321477546162032,0.0607745439804687
7yqP3,HN_3_H,0.0070707110684018,0.0491782265306903,0.0626192131398972
7yqP3,HN_4,0.0392948924528327,0.0550744394425725,0.0523388409264237
7yqP3,HP_1_H,0.0342599200305702,0.0649968623812101,0.0523668504023992
7yqP3,HP_2,0.0510762501375016,0.0510199971075947,0.0528246187076722
7yqP3,HP_3_L,0.0039029573826559,0.0338260221830276,0.0508373873042473
7yqP3,HP_3_H,0.0189453505398626,0.0511400945123092,0.0404817514910544
7yqP3,HP_4,0.052630481859453,0.0661613157008796,0.0536695862323121
7yqP3,HP_6,0.0076319045832753,0.0585219069655488,0.0497319245460862
7yqP3,LN_1,0.0820195337390629,0.0824791080067596,0.0941944596672005
7yqP3,LN_2,0.0898083923761768,0.0690698020102843,0.1066010052661829
7yqP3,LN_7_P,0.063139034388878,0.0829741202449335,0.0986762120499855
7yqP3,LN_7_N,0.0256043233256813,0.0933093930004174,0.0946773315408324
7yqP3,LP_1,0.0007346719478891,0.052550325762279,0.0456440827935891
7yqP3,LP_5,0.0330558203990008,0.0802628631682159,0.0685148595594833
7yqP3,LP_7,0.0206735999384806,0.03555385559282,0.0304333638843805
A5feTy,HN_2_L,0.0383079837059678,0.0278146589831715,0.048645294428903
A5feTy,HN_3_L,0.0197895616477231,0.0701517708948209,0.0624160509561134
A5feTy,HN_3_H,0.0065276991960952,0.0044161041036254,0.02549926979525
