Participant,Video,NRMSE_pupil,NRMSE_gsr,NRMSE_fusion
4FoNM,HN_1,0.0030236206607806,0.0074841815336085,0.0087497834738977
4FoNM,HN_2_L,0.0286669117700861,0.0025855199558204,0.0107633348951446
4FoNM,HN_2_H,0.0006921468141017,0.0046592229495414,0.0217010985738591
4FoNM,HN_4,0.009428116550365,0.016818161809069,0.0206005548025092
4FoNM,HN_6,0.0422125681586084,0.0038725178028826,0.0118106050803588
4FoNM,HN_7,0.0031389529264185,0.0064014922949388,0.0218735514073039
4FoNM,HP_1_L,0.1001244508395766,0.0004103491195486,0.000634038568967
4FoNM,HP_2,0.0491389155193943,1.4704013531009334e-06,0.0235736643316381
4FoNM,HP_3_L,0.0684983618294828,0.0062088967204629,0.0259432984425308
4FoNM,HP_3_H,0.0222771086119289,0.0049513739527213,0.0100713514924445
4FoNM,HP_5,0.0244825364989091,0.0120449128541313,0.0199472528287835
4FoNM,HP_7_L,0.0330679445818495,0.0014599066277032,0.0060938166331603
4FoNM,HP_7_H,0.0016283203254381,0.0067938358008494,0.012480557920792
4FoNM,LN_1,0.0008438216596318,0.0044244553147689,0.0132452612065183
4FoNM,LN_2,0.0857042718613974,0.0256928964171743,0.0338406182420767
4FoNM,LN_3,0.2078050725174011,0.003170515638275,0.0050730676962849
4FoNM,LN_4,0.0476293968505004,0.0017724173452176,0.0180406489167066
4FoNM,LN_5,0.3119202192458801,0.0080145724164826,0.0372744962147319
4FoNM,LN_7_P,0.0262030241916976,0.0115650083707068,0.0506449808461701
4FoNM,LN_7_N,0.0100114373996945,0.0118031418764734,0.0225778680954448
4FoNM,LP_2,0.0240553492826239,0.0059555878726214,0.0123017781059149
4FoNM,LP_3,0.0096321440754878,0.0254140885848771,0.0290510907311127
4FoNM,LP_4,0.0037312009407408,0.0062875936253464,0.0234079256169563
4FoNM,LP_7,0.0864985462093308,0.020322891876656,0.0275009753315282
5KB3V,HN_2_H,0.0131116725098395,0.0048601024680728,0.0108176444475826
5KB3V,HN_3_H,0.017533589046345,0.0050208707871224,0.0077893277790486
5KB3V,HN_4,0.1758436811178167,0.0034950967385342,0.0134727415551285
5KB3V,HN_6,0.1740793286164317,0.0312374770375294,0.0841809393635443
5KB3V,HP_1_H,0.0207432624222535,0.0238433839054507,0.0312426018931358
5KB3V,HP_4,0.0763890044579514,0.0066997273063886,0.0193289839099079
5KB3V,HP_7_L,0.0351578264380114,0.0059702262946309,0.0108439869869341
5KB3V,HP_7_H,0.0244595532849531,0.0124403731251557,0.0202555024413867
5KB3V,LN_1,0.0464894210442498,0.0544669203629396,0.0574951881037075
5KB3V,LN_3,0.0265881465406672,0.0036099105142813,0.0066629924953424
5KB3V,LN_4,0.0080913656778863,0.0056625328872163,0.0172212285716832
5KB3V,LP_3,0.0120699589600354,0.0167970811079775,0.0235658875299209
5KB3V,LP_4,0.1568895633684084,0.0088884673303648,0.0171130562608859
5KB3V,LP_7,0.0347671669364344,0.0100837528067521,0.0385406686570266
6GSd4,HN_1,0.00367159890797,0.0092071422964124,0.0095610790635024
6GSd4,HN_3_H,0.0046950104438629,0.0218144276119282,0.0330043064330074
6GSd4,HN_5,0.0525416333235276,0.0051022344453384,0.0126979392926657
6GSd4,HN_7,0.079550781923088,0.0126371230049959,0.024105166928796
6GSd4,HP_1_H,0.0196254537767384,0.012650237340713,0.0166365623840149
6GSd4,HP_2,0.0272120598058455,0.0193347022856827,0.0217143055587342
6GSd4,HP_3_L,0.0115416528902917,0.031873540489751,0.0752173017648425
6GSd4,HP_4,0.2081050956193361,0.0031299059323956,0.0096270881605692
6GSd4,HP_5,0.026539689548926,0.0195881039999295,0.0230190628085971
6GSd4,LN_2,0.0013839914159905,0.0277703475817556,0.0454578686177506
6GSd4,LN_4,0.0483156523502314,0.0145477991828189,0.0404628066255089
6GSd4,LN_5,0.0408878041349773,0.0286335227411795,0.0513491139621407
6GSd4,LN_6,0.1033231714632633,0.0237561576777687,0.0436533550586689
6GSd4,LN_7_P,0.0247415166267777,0.021948419625085,0.0554399371321099
6GSd4,LN_7_N,0.0039769285378773,0.0221071351375376,0.0394511240316336
6GSd4,LP_1,0.0241739590771742,0.0050615162290154,0.0111734050961094
6GSd4,LP_3,0.0564798624346062,0.0045589267872121,0.0276002950328956
7yqP3,HN_1,0.0144708796141419,0.0205813841254544,0.0227936587132654
7yqP3,HN_2_L,0.0565103900817969,0.0583761464414563,0.0653414247149704
7yqP3,HN_2_H,0.0361047724599846,0.0548889977019631,0.0590606500318189
7yqP3,HN_3_L,0.0075211861516881,0.0321477546162032,0.0607745439804687
7yqP3,HN_3_H,0.0070707110684018,0.0491782265306903,0.0626192131398972
7yqP3,HN_5,0.0928178408719408,0.0019729715297428,0.0114718486607902
7yqP3,HN_6,0.0199168076480461,0.0108844696027107,0.0162976800393301
7yqP3,HN_7,0.0793587710455222,0.0223835320552434,0.0338151556133873
7yqP3,HP_1_L,0.0292017102049016,0.0015056705432882,0.017690678702357
7yqP3,HP_2,0.0510762501375016,0.0510199971075947,0.0528246187076722
7yqP3,HP_3_L,0.0039029573826559,0.0338260221830276,0.0508373873042473
7yqP3,HP_5,0.0595838914270599,0.0514279491946605,0.057076621663878
7yqP3,HP_7_L,0.0870956106319385,0.0066873083513802,0.0181064624905461
7yqP3,HP_7_H,0.0524802824621986,0.04941040462322,0.051621721128719
7yqP3,LN_1,0.0820195337390629,0.0824791080067596,0.0941944596672005
7yqP3,LN_2,0.0898083923761768,0.0690698020102843,0.1066010052661829
7yqP3,LN_5,0.1464782396316322,0.0107605187310919,0.0616633440321738
7yqP3,LN_6,0.069522558707793,0.0435115151515724,0.0629982503861224
7yqP3,LN_7_P,0.063139034388878,0.0829741202449335,0.0986762120499855
7yqP3,LN_7_N,0.0256043233256813,0.0933093930004174,0.0946773315408324
7yqP3,LP_3,0.0439009319864073,0.0188414058471351,0.0369104621562931
A5feTy,HN_1,0.0316064515663382,0.0051111408502874,0.017891557591069
A5feTy,HN_2_L,0.0383079837059678,0.0278146589831715,0.048645294428903
A5feTy,HN_2_H,0.0213037669241905,0.0039097261994183,0.0144122329040533
A5feTy,HN_3_H,0.0065276991960952,0.0044161041036254,0.02549926979525
A5feTy,HN_4,0.0711073892085838,0.0157090624217726,0.0309981819897021
A5feTy,HN_6,0.0503209016260325,0.052273464017985,0.0872004037403654
A5feTy,HN_7,0.0786541522699084,0.0012779099696876,0.0921180641951208
A5feTy,HP_1_H,0.0196480759332817,0.011894560926375,0.041850242841722
A5feTy,HP_1_L,0.018717651803666,0.0217437607210703,0.0504624090370982
A5feTy,HP_2,0.0114739145386747,0.0224367713415813,0.0504897855761328
A5feTy,HP_3_L,0.0026766134530117,0.0219980687277938,0.0352166743784908
A5feTy,HP_3_H,0.0302939031522575,0.0078159705299656,0.0664659249322605
A5feTy,HP_4,0.019162233565555,0.0003263453383392,0.0889513430047532
A5feTy,HP_5,0.0046555344638766,0.0037389640769562,0.0650721284002569
A5feTy,HP_6,0.0229063317912437,0.0082056799600083,0.0589080198389803
A5feTy,HP_7_L,0.0542958168666202,0.017869414345508,0.0588929523305381
A5feTy,HP_7_H,0.0072884543364107,0.0151934588720875,0.0640594449390584
A5feTy,LN_1,0.0683921236450176,0.0373279650228149,0.0573056874991262
A5feTy,LN_2,0.0059022692202501,0.0101861048687096,0.0706350388569308
A5feTy,LN_3,0.0371379797444609,0.0149828501994178,0.0580371627320894
A5feTy,LN_4,0.006930250143932,0.0305842846432635,0.0739898640584054
A5feTy,LN_5,0.1489089649777687,0.0288404983273652,0.0444388003350797
A5feTy,LN_6,0.0407527433561605,0.0406946373345911,0.0666050869260103
A5feTy,LN_7_P,0.0085933400274247,0.001171416290283,0.0208113205740319
A5feTy,LN_7_N,0.2171799817501553,0.0252689111340592,0.0805774560078481
A5feTy,LP_1,0.0330469780389268,0.0247676494310948,0.064792635428597
A5feTy,LP_2,0.0279707277917008,0.0002184486400805,0.070730454381186
A5feTy,LP_3,0.0721147342717974,0.0252975120579708,0.0571475042768753
