participant,video,Pupil_size
WYuvqk,HP_2,0.046489941566342896
WYuvqk,HP_3_L,-0.023402933812830096
WYuvqk,HP_3_H,0.13550408184982876
WYuvqk,HP_4,0.06252224851245591
WYuvqk,HP_5,0.09210806338888178
WYuvqk,HP_6,0.031832436957487165
WYuvqk,HP_7_H,0.02253174432885041
WYuvqk,HP_7_L,-0.05926462793790943
WYuvqk,HP_9,0.00278563246087149
WYuvqk,LN_1,-0.14706293510966306
WYuvqk,LN_2,-0.24852257228361996
WYuvqk,LN_3,0.010127274294688071
WYuvqk,LN_4,-0.057729318713033884
WYuvqk,LN_5,-0.04037769109140843
WYuvqk,LN_6,-0.110294723824365
WYuvqk,LN_7_N,-0.055717337441454795
WYuvqk,LN_7_P,-0.326105364280874
WYuvqk,LN_9,-0.37306694865608936
WYuvqk,LP_1,0.04291370668647465
WYuvqk,LP_2,0.022642889211092587
WYuvqk,LP_3,-0.0015201012620780219
WYuvqk,LP_4,0.05206330551230742
WYuvqk,LP_5,0.027179639618425178
WYuvqk,LP_6,0.003856784195676699
WYuvqk,LP_7,0.010513059224450227
WYuvqk,LP_9,0.02890587191681382
G4dLl,HN_1,0.00018867213163797913
G4dLl,HN_2_H,0.31704807782905053
G4dLl,HN_2_L,-0.4854364278275085
G4dLl,HN_3_L,0.0017999823101302326
G4dLl,HN_4,0.10943926768069723
G4dLl,HN_5,0.1638162638309666
G4dLl,HN_6,0.11717808840668464
G4dLl,HN_7,-0.07172603305931702
G4dLl,HN_9,0.018222661371145144
G4dLl,HP_1_L,-0.07000243353144331
G4dLl,HP_1_H,0.08549982479579654
G4dLl,HP_2,0.022061339670985447
G4dLl,HP_3_L,-0.028126067311809333
G4dLl,HP_3_H,0.26553193834991573
G4dLl,HP_4,-0.10727003606593621
G4dLl,HP_5,0.11324738657715017
G4dLl,HP_6,0.032404961157907586
G4dLl,HP_7_H,0.12465955955437558
G4dLl,HP_7_L,-0.17562845418398743
G4dLl,HP_9,0.05572750699912099
G4dLl,LN_1,-0.07668484224277794
G4dLl,LN_2,-0.17367337925469917
G4dLl,LN_3,-0.13980768070787075
G4dLl,LN_4,-0.22329148487405348
G4dLl,LN_5,0.0014767846692587128
G4dLl,LN_6,-0.13803777180723564
G4dLl,LN_7_N,0.019674913164551278
G4dLl,LN_7_P,-0.42405097335447905
G4dLl,LN_9,-0.3576579313903432
G4dLl,LP_1,0.05612740647691883
G4dLl,LP_2,0.005385051299134247
G4dLl,LP_3,-0.02258602416527289
G4dLl,LP_4,-0.034953541390019716
G4dLl,LP_5,0.013058744779013587
G4dLl,LP_6,-0.1060937456771418
G4dLl,LP_7,0.04819872655731583
G4dLl,LP_9,0.05109510218710156
GFGzP,HN_3_H,0.317302280562088
GFGzP,HN_3_L,-0.366492077071495
GFGzP,HN_4,0.1797076434687046
GFGzP,HN_6,0.06636927756443756
GFGzP,HN_7,-0.08046388257394277
GFGzP,HN_9,0.06416915187256578
GFGzP,HP_1_L,-0.041535277374045165
GFGzP,HP_1_H,0.030985187008915283
GFGzP,HP_2,0.15934389272945193
GFGzP,HP_3_L,-0.05319460372658158
GFGzP,HP_3_H,0.3088067153702232
GFGzP,HP_4,0.05340812759931657
GFGzP,HP_5,0.13229689636299113
GFGzP,HP_6,0.025677711787814417
GFGzP,HP_7_H,0.07396323443785402
GFGzP,HP_7_L,-0.20574158967282674
GFGzP,HP_9,0.025097981037975003
GFGzP,LN_1,-0.13210256231412698
GFGzP,LN_2,-0.17489857765011996
GFGzP,LN_3,-0.0869775502066088
GFGzP,LN_4,-0.15566228495145662
GFGzP,LN_5,-0.1065789328634561
GFGzP,LN_6,-0.12074709424813879
GFGzP,LN_7_N,-0.10678670344908348
GFGzP,LN_7_P,-0.35997465343562673
GFGzP,LN_9,-0.6920065752701241
GFGzP,LP_1,0.0761258375632412
GFGzP,LP_2,0.04793499439604343
GFGzP,LP_3,0.03511056230286158
GFGzP,LP_4,0.06830766166477087
GFGzP,LP_5,0.05989507485913004
GFGzP,LP_6,-0.03690760414818017
GFGzP,LP_7,0.05156944161668253
GFGzP,LP_9,0.09623453027723672
h2yD5h,HN_1,0.002753833046313048
h2yD5h,HN_2_H,0.20843663109316957
h2yD5h,HN_2_L,-0.4514121856437687
h2yD5h,HN_3_H,0.12319449268709715
h2yD5h,HN_3_L,-0.08874489870951674
h2yD5h,HN_4,0.082064371561819
h2yD5h,HN_5,0.12420303954266831
h2yD5h,HN_6,-0.011106506349021661
h2yD5h,HN_7,-0.0435826213534396
h2yD5h,HN_9,0.017674631962129705
h2yD5h,HP_1_L,-0.038053910031254023
h2yD5h,HP_1_H,0.09133586458990361
h2yD5h,HP_2,0.028331549936456035
h2yD5h,HP_3_L,-0.012736410563074951
h2yD5h,HP_3_H,0.07140029885059107
h2yD5h,HP_4,0.042823299638784285
h2yD5h,HP_5,0.16258411197205458
h2yD5h,HP_6,0.05949475121462511
h2yD5h,HP_7_H,0.0011602982401530681
h2yD5h,HP_7_L,0.012270349637226285
h2yD5h,HP_9,-0.011798434889108478
h2yD5h,LN_1,-0.09290534085088664
h2yD5h,LN_2,-0.1848701782087958
h2yD5h,LN_3,0.02282951038935055
h2yD5h,LN_4,-0.09728456053804457
h2yD5h,LN_5,-0.06255543226507854
h2yD5h,LN_6,-0.035319714474919106
h2yD5h,LN_7_N,0.14218821244113222
h2yD5h,LN_7_P,-0.46758926337365603
h2yD5h,LN_9,-0.2462265745096306
h2yD5h,LP_1,0.05490142117789887
h2yD5h,LP_2,0.010691551978360803
h2yD5h,LP_3,-0.03183260083603745
h2yD5h,LP_4,0.010548247111422437
h2yD5h,LP_5,0.022361280054888244
h2yD5h,LP_6,-0.13489102180660373
h2yD5h,LP_7,0.0017782284671206128
h2yD5h,LP_9,0.05594724380534544
PPjCX,HN_1,0.001752878788135348
PPjCX,HN_2_H,0.1813042924204229
PPjCX,HN_2_L,-0.3420377028685566
PPjCX,HN_3_H,0.06245891747567622
PPjCX,HN_3_L,-0.17333466231112427
PPjCX,HN_4,0.10268611147092388
PPjCX,HN_5,0.14954692201768438
PPjCX,HN_6,-0.005652594219580198
PPjCX,HN_7,-0.013210377270541418
PPjCX,HN_9,0.0022844704366065116
PPjCX,HP_1_L,0.06008475147903303
PPjCX,HP_1_H,0.0892973628849969
PPjCX,HP_2,0.0719138483314925
PPjCX,HP_3_L,-0.01705038226920541
PPjCX,HP_3_H,0.09040148275991289
PPjCX,HP_4,0.09032840793082952
PPjCX,HP_5,0.0494997964047883
PPjCX,HP_6,0.06959810709955061
PPjCX,HP_7_H,0.018959738948513216
PPjCX,HP_7_L,-0.06920007309842635
PPjCX,HP_9,0.011800188258372923
PPjCX,LN_1,-0.0726997624559278
PPjCX,LN_2,-0.2739636446531426
PPjCX,LN_3,-0.006127629498759113
PPjCX,LN_4,-0.1394111632870696
PPjCX,LN_5,0.003840484190738902
PPjCX,LN_6,-0.15388164294982376
PPjCX,LN_7_N,0.09361776553487466
PPjCX,LN_7_P,-0.31145257450873487
PPjCX,LN_9,-0.15827544318161646
PPjCX,LP_1,0.0673148824439096
PPjCX,LP_2,0.016855040295189472
PPjCX,LP_3,-0.00824481400937671
PPjCX,LP_4,0.02984304978373098
PPjCX,LP_5,0.10026504649551793
PPjCX,LP_6,-0.03881380871418738
PPjCX,LP_7,-0.029510499015727998
PPjCX,LP_9,0.043219486418823116
tMGNS,HN_1,0.0099011711151471
tMGNS,HN_2_H,0.21260032091842795
tMGNS,HN_2_L,-0.45036571316296836
tMGNS,HN_3_H,0.07820948877456857
tMGNS,HN_3_L,-0.3019245802050099
tMGNS,HN_4,0.22454528090736003
tMGNS,HN_5,0.22410255662702294
tMGNS,HN_6,0.1748087689321789
tMGNS,HN_7,-0.0702601973744339
tMGNS,HN_9,0.04112090815203828
tMGNS,HP_1_L,0.06250139270419908
tMGNS,HP_1_H,0.1964144271842594
tMGNS,HP_2,0.058801279207603585
tMGNS,HP_3_L,-0.0389783462974056
tMGNS,HP_3_H,0.3013621703590066
tMGNS,HP_4,0.2205990661973516
tMGNS,HP_5,0.20757362670481694
tMGNS,HP_6,0.10649516949433702
tMGNS,HP_7_H,0.08925062130125427
tMGNS,HP_7_L,-0.14130884251113507
tMGNS,HP_9,0.0233651583821346
tMGNS,LN_1,-0.17150255017079985
tMGNS,LN_2,-0.142575269047033
tMGNS,LN_3,0.034758720317164205
tMGNS,LN_4,-0.16955188529569387
tMGNS,LN_5,-0.007922171649666687
tMGNS,LN_6,-0.1643330852953917
tMGNS,LN_7_N,0.04558915843158218
tMGNS,LN_7_P,-0.4809800792207284
tMGNS,LN_9,-0.49960381644080076
tMGNS,LP_1,0.06026873746928807
tMGNS,LP_2,0.029783191217826577
tMGNS,LP_3,0.08040876151332821
tMGNS,LP_4,-0.060544121523846695
tMGNS,LP_5,0.045793826521254744
tMGNS,LP_6,-0.02972981724405921
tMGNS,LP_7,0.05123317394657523
tMGNS,LP_9,0.07824172436412447
5KB3V,HN_1,-0.010510908511273342
5KB3V,HN_2_H,0.162518482456516
5KB3V,HN_2_L,-0.3493534419165547
5KB3V,HN_3_H,-0.0665064472186696
5KB3V,HN_3_L,0.01595870478915007
5KB3V,HN_4,0.0661802998441896
5KB3V,HN_5,0.050209337512276075
5KB3V,HN_6,0.05747470104297214
5KB3V,HN_7,-0.06878604765474883
5KB3V,HN_9,0.019209755747876756
5KB3V,HP_1_L,-0.029563033726332844
5KB3V,HP_1_H,0.21149568707380473
5KB3V,HP_2,0.06065728690272687
5KB3V,HP_3_L,-0.02135911944319746
5KB3V,HP_3_H,0.12637603047564827
5KB3V,HP_4,0.027961752125914785
5KB3V,HP_5,0.08679402201204622
5KB3V,HP_6,0.03775398757373338
5KB3V,HP_7_H,0.09114173542019932
5KB3V,HP_7_L,-0.17162807831966198
5KB3V,HP_9,0.006367059106925144
5KB3V,LN_1,-0.0844980153693049
5KB3V,LN_2,-0.040645193864683904
5KB3V,LN_3,0.004583175909428583
5KB3V,LN_4,-0.03893185566914914
5KB3V,LN_5,-0.06852716682567372
5KB3V,LN_6,-0.07254019926463284
5KB3V,LN_7_N,-0.06511190732669148
5KB3V,LN_7_P,-0.17549616665560652
5KB3V,LN_9,-0.3272202941238036
5KB3V,LP_1,0.046936439120825124
5KB3V,LP_2,-0.011547084717343115
5KB3V,LP_3,-0.0411044898148889
5KB3V,LP_4,-0.015033962278185431
5KB3V,LP_5,0.07396455560310233
5KB3V,LP_6,-0.06420235861730372
5KB3V,LP_7,0.023311741129765196
5KB3V,LP_9,0.015520558162300357
EJOiBs,HN_1,0.010058582825910989
EJOiBs,HN_2_H,0.34650873781350544
EJOiBs,HN_2_L,-0.7099748383134994
EJOiBs,HN_3_H,0.021685168945013267
EJOiBs,HN_3_L,-0.17067581481949645
EJOiBs,HN_4,0.1809699581367501
EJOiBs,HN_5,0.13422300893272787
EJOiBs,HN_6,-0.05497677168194226
EJOiBs,HN_7,-0.07316541602160243
EJOiBs,HN_9,0.028984300232946847
EJOiBs,HP_1_L,-0.011371781276603876
EJOiBs,HP_1_H,0.14310091056887186
EJOiBs,HP_2,0.02499590873680413
EJOiBs,HP_3_L,-0.01970496312802883
EJOiBs,HP_3_H,0.11596688922085097
EJOiBs,HP_4,-0.0026552687443834877
EJOiBs,HP_5,0.14494146268625263
EJOiBs,HP_6,0.08383553648161923
EJOiBs,HP_7_H,0.022424628768531463
EJOiBs,HP_7_L,-0.07198178844708103
EJOiBs,HP_9,0.007626764164527788
EJOiBs,LN_1,-0.0323472308325754
EJOiBs,LN_2,-0.15836876452511905
EJOiBs,LN_3,0.0327397041593942
EJOiBs,LN_4,0.01283937913084765
EJOiBs,LN_5,0.006632524392045536
EJOiBs,LN_6,-0.05644839882293562
EJOiBs,LN_7_N,0.000815808637800064
EJOiBs,LN_7_P,-0.35274986578334344
EJOiBs,LN_9,-0.5531757884524988
EJOiBs,LP_1,0.020932594293920026
EJOiBs,LP_2,0.033057648011989293
EJOiBs,LP_3,0.046830491568337074
EJOiBs,LP_4,0.031218709870780348
EJOiBs,LP_5,0.008015687491040424
EJOiBs,LP_6,-0.062822204059239
EJOiBs,LP_7,-0.0007514483586676945
EJOiBs,LP_9,0.04207642782729515
gf5X,HN_1,0.0020680997260562606
gf5X,HN_2_H,0.2089401183125723
gf5X,HN_2_L,-0.45909911872438425
gf5X,HN_3_H,0.06956055079602752
gf5X,HN_3_L,0.19980838975091064
gf5X,HN_4,0.0990399002379525
gf5X,HN_5,0.14376433286734436
gf5X,HN_6,0.09309958091433357
gf5X,HN_7,-0.10103198366696464
gf5X,HN_9,-0.0213958462682573
gf5X,HP_1_L,-0.10843567112253982
gf5X,HP_1_H,0.14230727022943013
gf5X,HP_2,0.016506229029402686
gf5X,HP_3_L,-0.020436243278506794
gf5X,HP_3_H,0.1141051946858398
gf5X,HP_4,0.04480004039589014
gf5X,HP_5,0.12318851441953882
gf5X,HP_6,0.019227758899641234
gf5X,HP_7_H,0.027547082815138513
gf5X,HP_7_L,-0.06115532232226473
gf5X,HP_9,0.013791027700980063
gf5X,LN_1,-0.25505033530188737
gf5X,LN_2,-0.202232946089262
gf5X,LN_3,0.030437385121793614
gf5X,LN_4,-0.2573877993548801
gf5X,LN_5,-0.012957886715103228
gf5X,LN_6,-0.04509470244074443
gf5X,LN_7_N,-0.024341338316512307
gf5X,LN_7_P,-0.5898762181422583
gf5X,LN_9,-0.3455676261056162
gf5X,LP_1,-0.013997300769271526
gf5X,LP_2,0.08705073192398194
gf5X,LP_3,0.004912482824214859
gf5X,LP_4,0.2970548425526389
gf5X,LP_5,0.00977631526987155
gf5X,LP_6,-0.0007895307782925798
gf5X,LP_7,-0.009858032913777404
gf5X,LP_9,0.09193656774625758
gjGzb,HN_1,0.002447241691590385
gjGzb,HN_2_H,0.026474711635490422
gjGzb,HN_2_L,-0.09362571223495397
gjGzb,HN_3_H,0.12473722127372877
gjGzb,HN_3_L,-0.06612928608816393
gjGzb,HN_4,0.32442484326543264
gjGzb,HN_5,0.14401806172879716
gjGzb,HN_6,-0.10456352525822776
gjGzb,HN_7,-0.0034328183180107885
gjGzb,HN_9,-0.016578877317669605
gjGzb,HP_1_L,0.03320078108753055
gjGzb,HP_1_H,0.18673612728263755
gjGzb,HP_2,-0.0045964158311297965
gjGzb,HP_3_L,-0.04482320531435624
gjGzb,HP_3_H,0.21610749924149752
gjGzb,HP_4,-0.1533519084778172
gjGzb,HP_5,0.23595834899179025
gjGzb,HP_6,0.011180194482570016
gjGzb,HP_7_H,0.11463450439763889
gjGzb,HP_7_L,-0.2233908322048057
gjGzb,HP_9,-0.000935752363279363
gjGzb,LN_1,0.055055632769871465
gjGzb,LN_2,-0.11872693665765155
gjGzb,LN_3,-0.012529733617057559
gjGzb,LN_4,-0.2582760621303546
gjGzb,LN_5,-0.08257969541132537
gjGzb,LN_6,-0.019452915990106234
gjGzb,LN_7_N,0.32332489471756176
gjGzb,LN_7_P,-0.40241356369612147
gjGzb,LN_9,-0.3568812231301397
gjGzb,LP_1,-0.013619353519308763
gjGzb,LP_2,0.13876149555771455
gjGzb,LP_3,-0.0999301960018899
gjGzb,LP_4,-0.044484249613371496
gjGzb,LP_5,0.04586991858727574
gjGzb,LP_6,-0.06688695438155712
gjGzb,LP_7,-0.09448105473023372
gjGzb,LP_9,0.030509673748031485
LR96S,HN_1,-0.0003383163524914856
LR96S,HN_2_H,0.12318146670588259
LR96S,HN_2_L,-0.2753866612457978
LR96S,HN_3_H,0.1736313587174747
LR96S,HN_3_L,-0.20256565872344856
LR96S,HN_4,0.13425282161942675
LR96S,HN_5,0.09024007141797519
LR96S,HN_6,0.07508088499634624
LR96S,HN_7,-0.037893284961051155
LR96S,HN_9,0.04245943103035188
LR96S,HP_1_L,-0.06442304871493754
LR96S,HP_1_H,0.039212570873728314
LR96S,HP_2,0.035357169068618965
LR96S,HP_3_L,-0.04799787742168515
LR96S,HP_3_H,0.29956439086490194
LR96S,HP_4,0.0013890609172597657
LR96S,HP_5,0.12045417277476478
LR96S,HP_6,0.055594806832633736
LR96S,HP_7_H,0.10381302775534396
LR96S,HP_7_L,-0.14534358091827837
LR96S,HP_9,0.009925179705786658
LR96S,LN_1,-0.15278994090202058
LR96S,LN_2,-0.211735984664851
LR96S,LN_3,0.0188240033078233
LR96S,LN_4,-0.014124836616822734
LR96S,LN_5,0.017509728202727448
LR96S,LN_6,-0.09851824664535913
LR96S,LN_7_N,0.16903615788225723
LR96S,LN_7_P,-0.319504134109331
LR96S,LN_9,-0.4430590685858973
LR96S,LP_1,0.0005418165298141098
LR96S,LP_2,-0.133789678781155
LR96S,LP_3,0.030513830384603757
LR96S,LP_4,0.1056321400585678
LR96S,LP_5,0.04544181663558966
LR96S,LP_6,0.06977412443729047
LR96S,LP_7,0.022639878344775433
LR96S,LP_9,0.06505469868748825
XPI3pA,HN_1,-0.0005258673056225405
XPI3pA,HN_3_H,-0.031613240496601414
XPI3pA,HN_3_L,-0.18993556710079806
XPI3pA,HN_4,0.11624426019635514
XPI3pA,HN_5,0.01941687705922135
XPI3pA,HN_6,0.008181162118128693
XPI3pA,HN_7,-0.041119634897034185
XPI3pA,HN_9,0.014371333430086786
XPI3pA,HP_1_L,-0.07102236385932725
XPI3pA,HP_1_H,0.05665288304091609
XPI3pA,HP_2,0.033915321018501476
XPI3pA,HP_3_L,-6.776693622834173e-05
XPI3pA,HP_4,-0.001998177120029254
XPI3pA,HP_5,0.11007785012421323
XPI3pA,HP_6,-0.0013331731334744745
XPI3pA,HP_7_H,0.0024887157120994097
XPI3pA,HP_7_L,-0.02432646431565022
XPI3pA,HP_9,0.004903931469295575
XPI3pA,LN_1,-0.11509878845906618
XPI3pA,LN_2,-0.1464125682613786
XPI3pA,LN_3,0.0009321140145575058
XPI3pA,LN_4,-0.021495727236429563
XPI3pA,LN_5,-0.053363127891219886
XPI3pA,LN_6,-0.08254845389232823
XPI3pA,LN_7_N,-0.06500010241821874
XPI3pA,LN_7_P,-0.31008609882767635
XPI3pA,LN_9,-0.28052154049478384
XPI3pA,LP_1,0.07706679497377023
XPI3pA,LP_2,0.04067397888735069
XPI3pA,LP_3,-0.04576376084715594
XPI3pA,LP_4,0.005888212529025605
XPI3pA,LP_5,0.06098406616844221
XPI3pA,LP_6,-0.03444573552536401
XPI3pA,LP_7,0.018939709130699978
XPI3pA,LP_9,0.044309041822312434
CoQmx,HN_1,-0.0016730820198640473
CoQmx,HN_2_H,0.18511350609365707
CoQmx,HN_2_L,-0.42838628121176914
CoQmx,HN_3_H,0.1110642750577524
CoQmx,HN_3_L,-0.09765403107299342
CoQmx,HN_4,0.09258330804792392
CoQmx,HN_5,-0.02559165852539058
CoQmx,HN_6,0.06643093832721991
CoQmx,HN_7,0.024102178927071893
CoQmx,HN_9,0.046636951254367176
CoQmx,HP_1_L,-0.1194567941204947
CoQmx,HP_1_H,0.32692177457627203
CoQmx,HP_2,0.024237266091297727
CoQmx,HP_3_L,-0.020152638428518888
CoQmx,HP_3_H,0.1307224339674331
CoQmx,HP_4,-0.03893945903041596
CoQmx,HP_5,0.08712786841577902
CoQmx,HP_6,0.030605003557181654
CoQmx,HP_7_H,-0.023046853741370832
CoQmx,HP_7_L,-0.02968686289007838
CoQmx,HP_9,0.0028134187728956483
CoQmx,LN_1,0.01249295865115041
