,simuli_name_1,Participant,avg_max,avg_min,avg_mean,avg_std,avg_kurtosis,avg_skewness,avg_auc,corr_max,corr_min,corr_mean,corr_std,corr_kurtosis,corr_skewness,corr_auc,diff_max,diff_min,diff_mean,diff_std,diff_kurtosis,diff_skewness,diff_auc,simuli_name_2,Valence,Arousal
12,LN_7_N,22DFx,3.781776428222656,2.7577056884765625,3.3133867920858258,0.14867847544685434,0.10169410578889027,0.1804536841552541,1580.3137200673423,3.4550706832924205,3.3579843869903,3.397932552141474,0.02216295563603823,1.3406818625865817,1.2967616684503225,1620.8424594987155,0.3267057449302353,-0.6002786985137374,-0.08454576005564807,0.1265155198108161,-1.2389877567976915,-1.1163079842950685,-40.5287394313732,LN_7_N,-0.231052,0.189467
13,LN_7_P,22DFx,3.4612808227539062,2.891666412353516,3.250130443708271,0.12197804580998922,1.1128752207879051,-1.2677560013813554,913.3604412078857,3.586758510280534,3.290842473417253,3.381220556334082,0.04724087534349062,,,,-0.1254776875266277,-0.39917606106373693,-0.13109011262581083,0.07473717046649861,,,,LN_7_P,-0.117716,-0.405699
14,HP_2,22DFx,3.111621856689453,2.65871810913086,2.8693406105041506,0.0818548542679454,-0.3647870419236092,0.012704247251059302,1144.792911529541,2.915008807345432,2.8027701784196943,2.8621463606070283,0.023925925270272787,-0.05124207338240261,-0.6622927042654987,1142.0031732526302,0.19661304934402102,-0.14405206928883452,0.007194249897122251,0.057928928997672616,-0.3135449685412066,0.674996951516558,2.789738276910839,HP_2,0.196512,0.101342
15,LN_6,22DFx,3.800537109375,2.73257827758789,3.3600322465251264,0.2344427873160111,0.013789582776412068,-0.7634873355571341,890.5050849914551,3.590392780105739,3.244797586745804,3.3479231610564204,0.06798990548298406,,,,0.21014432926926085,-0.5122193091579139,0.012109085468706038,0.16645288183302703,,,,LN_6,-0.097901,-0.432404
16,HN_2_H,22DFx,4.507339477539063,3.1602745056152344,3.9757333140078615,0.3102270618178879,-0.02851405442167554,-0.7089525795274971,1733.2411708831787,4.221209212915808,3.60603232333336,3.8437412658383154,0.1101502242038037,6.068223588371254,2.4051325846717897,1675.7226218289998,0.28613026462325575,-0.4457578177181256,0.13199204816954602,0.20007683761408418,-6.096737642792929,-3.114085164199287,57.51854905417895,HN_2_H,-0.179573,0.412564
17,HN_2_L,22DFx,4.067790985107422,2.7404937744140625,3.5460514877781724,0.33947557839734743,-0.5847759154495638,-0.3302150926724016,698.7809658050537,3.883463450067788,3.750849944748818,3.806190920269107,0.03655927005864812,,,,0.18432753503963406,-1.0103561703347554,-0.26013943249093474,0.3029163083386993,,,,HN_2_L,-0.044951,0.354757
18,HP_7_H,22DFx,3.438030242919922,3.0094032287597656,3.1952639194513788,0.09542183636992409,-0.33797919942402155,0.3629812428246317,479.29041481018066,3.2660949870314298,3.066087915304757,3.1570567551929036,0.05074747776113489,-0.5207133860813347,0.4742799055492764,473.52243706916346,0.17193525588849212,-0.05668468654499126,0.038207164258475146,0.0446743586087892,0.1827341866573131,-0.11129866272464473,5.767977741017205,HP_7_H,0.192199,0.292766
19,HP_7_L,22DFx,3.3231964111328125,2.878276824951172,3.0408416324191623,0.12360734604143837,-0.8178724612870254,0.745550310906233,270.5991973876953,3.291137803959492,2.9838109572102223,3.101702758807559,0.07740601189986371,,,,0.03205860717332065,-0.1055341322590504,-0.06086112638839669,0.046201334141574665,,,,HP_7_L,0.087308,-0.326787
20,LP_1,22DFx,3.20489501953125,2.8241424560546875,3.093684934220224,0.04885508576492859,15.336847496098482,-2.929744952017503,160.83977508544922,3.071553296358487,3.030197153197021,3.0477692578564524,0.01561045428436068,-1.7032712162114594,-0.06068841994345196,158.46857893956002,0.13334172317276316,-0.2060546971423336,0.045915676363771585,0.033244631480567916,17.04011871230994,-2.869056532074051,2.3711961458892006,LP_1,0.191588,0.12889
21,LN_5,22DFx,3.2327423095703125,2.5031051635742188,2.9245084126790366,0.17503928884505957,-0.5472765342745247,-0.4007341259779274,576.2378196716309,3.0800074577627803,2.8435972038247264,2.955732371058667,0.042218338931454644,0.08703488065735643,-0.6973259588497339,582.3137317242338,0.1527348518075322,-0.3404920402505076,-0.031223958379630545,0.13282094991360494,-0.6343114149318811,0.2965918328718065,-6.0759120526029164,LN_5,-0.072186,-0.428792
22,LP_4,22DFx,3.826080322265625,3.0635528564453125,3.426125882851957,0.12626703998527958,0.8247963941660297,0.3899926285906358,675.0233116149902,3.5349908717358587,3.211185722950933,3.3968386635271677,0.07476749062842504,-0.5170844367277616,0.07426905376950063,669.1537815757283,0.2910894505297663,-0.14763286650562035,0.029287219324789504,0.05149954935685454,1.3418808308937913,0.3157235748211352,5.869530039261917,LP_4,0.182647,0.14566
23,HP_5,22DFx,3.361297607421875,3.021881103515625,3.19514568909904,0.07343451893066846,-0.19004183911428063,-0.3963458512010186,479.35094261169434,3.248307646708568,3.0320984111930938,3.1190652970029373,0.03160667445165917,3.9007079789761265,-0.03553117956910108,467.8692544089055,0.11298996071330691,-0.010217307677468757,0.07608039209610284,0.041827844479009293,-4.090749818090407,-0.36081467163191755,11.48168820278886,HP_5,0.14705,0.236736
24,LP_2,22DFx,3.696338653564453,3.1729278564453125,3.565302542277745,0.11717258630193793,1.9162917012810583,-1.5701864845640736,395.9651641845703,3.583075139417759,3.314171090400324,3.440701121553478,0.07781467445706675,-1.110889694144872,-0.10278081733674324,381.90358601691565,0.113263514146694,-0.1412432339550116,0.12460142072426672,0.03935791184487118,3.0271813954259303,-1.4674056672273303,14.061578167654659,LP_2,0.184233,0.185402
25,HN_9,22DFx,3.494003295898437,2.69327163696289,3.1000194964349372,0.18938570216833134,-0.9911683992160394,-0.1149062170503505,2895.3989226023355,3.255659727975293,2.9336996135068114,3.077637978049516,0.09764162674818185,-1.1773928201572799,0.5577145924623502,2874.5337257279034,0.23834356792314404,-0.24042797654392123,0.022381518385421018,0.09174407542014949,0.18622442094124048,-0.6726208095127008,20.86519687443206,HN_9,-0.183556,-0.225927
26,HP_4,22DFx,3.1056060791015625,2.63800048828125,2.978713151885242,0.07734948238062113,0.20472854979856958,-0.29723881903432137,607.6397876739502,3.0295069439769287,2.954635043334904,2.982690194808715,0.019552639485748743,-0.14657593312205242,0.37773949184357974,608.4639115923959,0.07609913512463384,-0.3166345550536538,-0.003977042923472673,0.057796842894872386,0.351304482920622,-0.674978310877901,-0.8241239184457072,HP_4,0.165377,0.191996
27,HP_3_L,22DFx,3.8966293334960938,2.702392578125,3.4570474893110035,0.26057024353618063,-0.1620172213033375,-0.641767308333392,2821.1069736480713,3.5634613967691746,3.2501356293296504,3.4178913131446285,0.05788719771882951,,,,0.33316793672691913,-0.5477430512046504,0.03915617616637501,0.20268304581735114,,,,HP_3_L,0.088646,-0.340245
28,HP_3_H,22DFx,3.362468719482422,2.9056968688964844,3.194676982413093,0.1267815765687003,-1.0353808883341682,-0.5693409915558527,440.72745513916016,3.58420132962977,3.257444520613599,3.4231752568063887,0.0613154297832971,0.925924051231553,-0.669130422497992,472.40118493569355,-0.22173261014734802,-0.35174765171711453,-0.22849827439329573,0.06546614678540319,-1.9613049395657212,0.09978943094213932,-31.673729796533394,HP_3_H,0.184696,0.308662
29,HN_3_H,22DFx,4.365039825439453,3.746795654296875,3.9404196936236926,0.18425439627543694,-0.23530146039605482,1.1406005437929088,472.6694526672363,4.2401102738891705,3.8534168948885887,4.001964853623686,0.17700995401590847,-1.6334744902395635,0.5975845170059627,480.1819643193964,0.12492955155028262,-0.10662124059171374,-0.06154515999999299,0.007244442259528472,1.3981730298435087,0.543016026786946,-7.512511652160072,HN_3_H,-0.174053,0.41726
30,HN_3_L,22DFx,3.9920120239257817,2.956626892089844,3.6700050698386297,0.22784736420498403,2.0477063207271033,-1.6857563620338234,1053.5278339385986,3.885197748238332,3.555935830845208,3.769644993610482,0.0876866057612832,,,,0.10681427568744972,-0.5993089387553638,-0.09963992377185216,0.14016075844370082,,,,HN_3_L,-0.024475,0.35846
31,HN_1,22DFx,4.241607666015625,2.782413482666016,3.81298246680659,0.2737944683452158,3.745742749196178,-1.8678445913931152,2200.4898433685303,3.9952591249036273,3.5510178284829093,3.8138411513678485,0.09805404869450847,,,,0.24634854111199767,-0.7686043458168932,-0.0008586845612583716,0.17574041965070736,,,,HN_1,-0.26769,0.252542
32,LN_2,22DFx,3.526287078857422,2.7262191772460938,3.063696783942145,0.1590520454811483,-0.2606972432751329,0.7607484709358766,1470.617015838623,3.613196445738637,2.895189067597701,3.2411869572899947,0.20418203262017892,,,,-0.08690936688121509,-0.16896989035160725,-0.17749017334784956,-0.04512998713903063,,,,LN_2,-0.161163,-0.323626
33,LP_6,22DFx,3.371532440185547,2.9066619873046875,3.147323976313402,0.11995397673084936,-1.218445857968251,-0.031590857693608344,616.8794937133789,3.1331649619866844,2.9981307770096297,3.1146762604950053,0.018449285871513073,28.8469070863398,-5.030820620077168,610.4793472516333,0.2383674781988625,-0.09146878970494221,0.03264771581839687,0.10150469085933628,-30.065352944308053,4.9992297623835595,6.400146461745635,LP_6,0.064882,-0.444658
34,HP_6,22DFx,3.469188690185547,3.1400604248046875,3.263184310322967,0.06726569389584486,0.4576739058108874,0.951209422627336,587.3138027191162,3.408771834124667,3.2012926165436357,3.2296339029662313,0.028526492822406734,14.635064364121604,2.642214481702834,581.2339034705776,0.060416856060879987,-0.06123219173894823,0.03355040735673587,0.038739201073438125,-14.177390458310716,-1.6910050590754981,6.079899248538595,HP_6,0.171046,0.195789
35,LN_1,22DFx,3.430137634277344,2.7845687866210938,3.1190044168459257,0.11311711301867021,0.18388290070329427,0.09715011964880825,1366.1058902740479,3.3934613525181376,3.2197337443162137,3.3303893496975605,0.01928417265606867,,,,0.036676281759206564,-0.43516495769512,-0.21138493285163484,0.09383294036260154,,,,LN_1,-0.063279,-0.500327
36,LN_3,22DFx,3.4989089965820312,2.8227462768554688,3.2291594954097973,0.15796566686721303,0.17027777601966898,-0.8713903764442962,875.2915573120117,3.350867945229768,3.106132539484893,3.1943947850692265,0.038315438056546504,,,,0.14804105135226342,-0.2833862626294241,0.034764710340570826,0.11965022881066653,,,,LN_3,-0.284712,0.119406
37,LP_7,22DFx,3.4707183837890625,2.7635574340820312,3.0171340547971464,0.14854445123998491,-0.11952918835134829,0.6015571490932065,1864.462942123413,3.296411024648153,2.809050908901647,2.995413347366216,0.0876994756709104,-0.5617775065519983,0.1897499820721068,1851.0676456620654,0.17430735914090967,-0.04549347481961563,0.021720707430930464,0.06084497556907452,0.44224831820065,0.41180716702109965,13.395296461347698,LP_7,0.166732,-0.203437
38,HN_1,4FoNM,4.410011291503906,2.5585479736328125,3.6783940050514246,0.4443309034120434,-0.24150358514880121,-0.7376669882570206,2196.161506652832,4.255061505738398,3.3805112119498406,3.6754270323092575,0.17274776279549284,,,,0.154949785765508,-0.8219632383170281,0.002966972742167062,0.27158314061655053,,,,HN_1,-0.641733,0.271333
39,HN_2_H,4FoNM,4.255695343017578,3.3396148681640625,3.7242834256123545,0.16251188236764655,0.8140738942085721,0.6321108006228313,1675.723108291626,4.116920544881991,3.49190654255566,3.6154712210790585,0.13645838647910538,8.427686314894897,2.9510665790122927,1626.7199795152374,0.13877479813558669,-0.15229167439159763,0.10881220453329599,0.026053495888541167,-7.613612420686325,-2.318955778389461,49.00312877638862,HN_2_H,-0.43049,0.443262
40,HN_2_L,4FoNM,3.881927490234375,2.7619857788085938,3.340714318411691,0.2839209613611114,-0.7295214221468362,-0.3641516325538189,698.2140884399414,3.617525178286809,3.5063688618884044,3.5757887717427157,0.0305201497077298,,,,0.264402311947566,-0.7443830830798106,-0.23507445333102472,0.2534008116533816,,,,HN_2_L,-0.107761,0.381154
41,HN_3_H,4FoNM,4.101993560791016,3.39944076538086,3.726375106937629,0.17453563693120613,-0.9786242299089682,0.1990431884905577,446.97786140441895,3.896779444356887,3.612565436855375,3.7529332798652475,0.11234086457090413,-1.649031899883913,0.3492089298713237,450.3315908792757,0.2052141164341288,-0.2131246714745152,-0.02655817292761853,0.062194772360302006,0.6704076699749448,-0.150165741380766,-3.3537294748567774,HN_3_H,-0.417257,0.448308
42,HN_3_L,4FoNM,3.617263793945313,2.8357810974121094,3.307185162995991,0.18177574557861453,-0.017054925535892718,-1.0082869146710607,939.377498626709,3.8838405132804112,3.0775233124921604,3.4923351780246,0.13112094725951812,,,,-0.2665767193350983,-0.241742215080051,-0.18515001502860917,0.05065479831909642,,,,HN_3_L,-0.058674,0.385133
43,HN_4,4FoNM,3.42315673828125,2.83096694946289,3.1798496966092094,0.1051479851184593,1.5175600050393214,-1.0388181363741642,670.93922996521,3.0588608487133184,2.911925918410619,2.9908796772932154,0.03395255671751094,-0.6170305374863001,0.576284209983743,631.0562686064636,0.3642958895679316,-0.08095896894772903,0.188970019315994,0.07119542840094836,2.1345905425256215,-1.615102346357907,39.88296135874634,HN_4,-0.319718,0.401598
44,HN_5,4FoNM,3.7277145385742183,3.29813003540039,3.4700818743024553,0.08286902331870798,-0.20018689626338215,0.4467340021837656,1040.9862117767334,3.7196939201943393,3.090924910889912,3.2345392700370112,0.1031710573087603,1.6702679639482385,1.1299489612245222,970.3374118574129,0.008020618379878997,0.207205124510478,0.23554260426544404,-0.02030203399005233,-1.8704548602116207,-0.6832149590407566,70.64879991932048,HN_5,-0.402757,0.318302
45,HN_6,4FoNM,2.973701477050781,2.5464096069335938,2.7263827276388275,0.09944724967490914,-0.9631788587158292,0.32343140364159073,817.8666820526123,2.83676090903846,2.6263180598817635,2.701975056352834,0.044807321340910845,-0.5012796752572042,0.6393960584181885,810.5660197529132,0.1369405680123208,-0.07990845294816973,0.024407671285993526,0.0546399283339983,-0.461899183458625,-0.31596465477659774,7.30066229969907,HN_6,-0.574145,0.183865
46,HN_7,4FoNM,3.501148223876953,2.864582061767578,3.1176574117635965,0.13035903827346393,-0.25736783327014656,0.4714045542542969,723.2916374206543,3.286594855422621,2.929441595822023,3.1477074533048026,0.08587814362312624,,,,0.21455336845433193,-0.06485953405444489,-0.030050041541206163,0.04448089465033769,,,,HN_7,-0.473832,-0.170958
47,HN_9,4FoNM,3.623119354248047,2.525787353515625,3.091218961946598,0.22546677143974655,-0.48695487086393063,-0.18060619626297866,3035.5600967407227,3.5499546330154783,2.798170629429072,3.0339938934964876,0.15354262083432402,-0.6993981709712629,0.3855551079337385,2979.3642523839508,0.07316472123256856,-0.2723832759134468,0.05722506845011033,0.07192415060542254,0.21244330010733226,-0.5661613041967172,56.195844356771886,HN_9,-0.440038,-0.242738
48,HP_1_L,4FoNM,2.8745269775390625,2.310859680175781,2.5542240896119512,0.13694555960447358,-0.9025967168932949,0.13527184400691666,536.3989664713541,2.8302242148109,2.4477803840553234,2.6806317085411524,0.08865802895871545,-1.298731905556239,0.029819196610388003,562.9214452712988,0.04430276272816247,-0.13692070387954258,-0.12640761892920116,0.04828753064575812,0.39613518866294406,0.10545264739652865,-26.52247879994468,HP_1_L,0.136445,-0.386104
49,HP_1_H,4FoNM,3.343536376953125,2.586273193359375,2.9028743681360463,0.2669030455413122,-1.617162181024332,0.4337271741391137,174.1308650970459,2.913027556758648,2.601720620323272,2.765504443195585,0.04832270227403681,4.885252370514642,-0.8202526878041329,165.85359901939108,0.4305088201944769,-0.015447426963897115,0.13736992494046119,0.2185803432672754,-6.5024145515389735,1.2539798619432465,8.277266077654815,HP_1_H,0.368527,0.322184
50,HP_2,4FoNM,3.0968246459960938,2.418682098388672,2.7616267820604805,0.12439082664516783,-0.20306107649917626,0.39110342527091674,1214.9774436950684,2.9159506365616155,2.596533065608737,2.738195605397366,0.0950356023442008,-1.2794468052834844,0.3884199125018875,1204.802653710823,0.1808740094344783,-0.17785096722006521,0.02343117666311434,0.02935522430096703,1.0763857287843082,0.002683512769029228,10.174789984245308,HP_2,0.471098,0.108883
51,HP_3_L,4FoNM,3.384441375732422,2.25198745727539,2.837754268016967,0.24321187614555265,-0.4758728325599315,-0.07749300824820735,2491.662799835205,2.999029453316861,2.6776369958102317,2.885871696507964,0.06182812600797799,,,,0.38541192241556077,-0.42564953853484155,-0.04811742849099687,0.18138375013757466,,,,HP_3_L,0.212511,-0.365563
52,HP_3_H,4FoNM,3.5016632080078125,2.724658966064453,3.133200664393949,0.19857898736004723,-1.085136712717719,-0.1771901858127945,470.142879486084,2.9974347466987203,2.73232924542613,2.859476800955151,0.06067213771410109,-0.9896613402691226,-0.09379304046884897,428.9002788852441,0.5042284613090922,-0.007670279361676968,0.2737238634387982,0.13790684964594613,-0.09547537244859639,-0.08339714534394553,41.242600600839864,HP_3_H,0.442771,0.33163
53,HP_4,4FoNM,3.0837860107421875,2.783672332763672,2.9309871547030046,0.06017482570113116,-0.6666034680245958,0.022430465977516294,615.5704364776611,2.8658093371121645,2.769398331752848,2.8236043445321983,0.03352511282322681,-1.5163749493720273,-0.0034840427773046388,592.9614939479175,0.21797667363002304,0.014274001010823767,0.10738281017080631,0.026649712877904352,0.8497714813474315,0.02591450875482093,22.608942529743672,HP_4,0.396458,0.206282
54,HP_5,4FoNM,3.387523651123047,3.026470184326172,3.253907639459269,0.07015814171528166,1.1920353508768349,-1.115242373913688,488.151460647583,3.2692122384189224,3.1213880955223328,3.223495595320721,0.027238989228728666,4.957839590032805,-1.4379471961260009,483.5105139443154,0.11831141270412449,-0.09491791119616089,0.030412044138548033,0.042919152486552994,-3.76580423915597,0.3227048222123128,4.640946703267616,HP_5,0.352521,0.254351
55,HP_6,4FoNM,3.363265991210937,2.784809112548828,3.0623665909740807,0.147039185857754,-0.9405276309513249,0.22014002980344752,551.1452236175537,3.2665833093376877,2.9590813248943157,3.0631713497851907,0.051355404945116576,1.9978730151037851,0.9546803615207705,551.2388877751124,0.09668268187324935,-0.17427221234548762,-0.0008047588111099735,0.09568378091263742,-2.93840064605511,-0.734540331717323,-0.09366415755869184,HP_6,0.410047,0.210358
56,HP_7_H,4FoNM,3.301582336425781,2.8193130493164062,3.085447076248796,0.1041089819956335,0.08956276165458421,-0.9018078799221195,447.3302001953125,3.19994288911493,2.878881119995831,3.0462520351123943,0.06804318789165398,0.17191004812329647,0.3123526562328244,441.65093509475344,0.10163944731085062,-0.0595680706794246,0.03919504113640171,0.03606579410397952,-0.08234728646871226,-1.214160536154944,5.679265100559064,HP_7_H,0.460758,0.31455
57,HP_7_L,4FoNM,3.205303192138672,2.59768295288086,2.8914262135823567,0.19868842748011098,-1.4802693819090917,-0.1749133414159238,257.08642959594727,3.148907736899905,2.871754716601021,2.979007027882059,0.07706883641256684,,,,0.05639545523876688,-0.27407176372016107,-0.08758081429970233,0.12161959106754414,,,,HP_7_L,0.209302,-0.351103
58,HP_9,4FoNM,2.955699920654297,2.1244049072265625,2.6458997243011053,0.140421250670053,0.016388461905991747,-0.4081396678782248,2868.261522293091,2.759800861118641,2.5344407379285694,2.639002746397873,0.043890156726146774,0.640246930073741,-0.6382280398251776,2860.665035656442,0.19589905953565578,-0.4100358307020069,0.006896977903232404,0.09653109394390624,-0.6238584681677493,0.2300883719469528,7.596486636648933,HP_9,0.341983,-0.290128
59,LN_1,4FoNM,3.8651351928710938,2.876502990722656,3.4781534562417127,0.1988222457802572,0.03843019658122415,-0.7991505517370542,1513.1513080596924,3.665311192496461,3.0878782016270896,3.595199016559467,0.09935166950459033,,,,0.19982400037463277,-0.21137521090443379,-0.11704556031775448,0.09947057627566687,,,,LN_1,-0.151698,-0.537556
60,LN_2,4FoNM,3.336494445800781,2.5847930908203125,2.8947231412872556,0.19232612067201402,-0.6020487156372876,0.702698188994971,1467.233232498169,3.6202853227640217,2.690642904953532,3.0489269169740765,0.24589961313605943,,,,-0.2837908769632409,-0.10584981413321959,-0.15420377568682087,-0.053573492464045414,,,,LN_2,-0.386355,-0.347707
61,LN_3,4FoNM,3.199058532714844,2.5696258544921875,2.8744613518149165,0.1333042836020392,-0.4869338903669309,-0.42711841953406354,845.2582511901855,3.081805165870233,2.806895182805279,2.8941343294425264,0.05203493979416847,,,,0.1172533668446114,-0.23726932831309133,-0.01967297762760989,0.08126934380787072,,,,LN_3,-0.68254,0.128291
62,LN_4,4FoNM,3.001941680908203,2.431354522705078,2.749940475361459,0.12326067347003161,0.19080753543482665,-0.3169737277684798,816.832124710083,3.1596138019839,2.669266119474516,2.8901260380756026,0.09628425067587287,,,,-0.15767212107569684,-0.23791159676943785,-0.1401855627141435,0.02697642279415874,,,,LN_4,-0.34329,-0.424306
63,LN_5,4FoNM,2.854137420654297,2.081806182861328,2.595251684603484,0.1970161069769194,0.2521444863592528,-0.9909232808490832,474.89286041259766,2.766199399919425,2.4498241428859155,2.6557603781126353,0.06372507969849658,2.7616336155139374,-1.369223189863381,485.9860575286182,0.08793802073487189,-0.3680179600245874,-0.060508693509151446,0.13329102727842282,-2.5094891291546846,0.3782999090142979,-11.09319711602052,LN_5,-0.173052,-0.460698
64,LN_6,4FoNM,3.994876861572266,3.1217803955078125,3.6013904190063477,0.19913440278456507,-0.5318539909677482,-0.38362994938455725,1076.917127609253,3.8351919488603823,3.6190039202332103,3.6779730596447524,0.0636647418164926,,,,0.1596849127118838,-0.49722352472539777,-0.0765826406384047,0.13546966096807245,,,,LN_6,-0.234697,-0.464579
65,LN_7_N,4FoNM,3.976387023925781,3.025440216064453,3.6214597166819313,0.19848159764478607,0.6858380173021299,-0.9815782876958472,1919.4342861175537,3.7026327771382,3.222567621080274,3.5139488410104054,0.15044240941119236,-1.057413053452058,-0.517099348674731,1862.5442606454437,0.27375424678758087,-0.19712740501582093,0.10751087567152595,0.04803918823359371,1.743251070754188,-0.46447893902111625,56.89002547210998,LN_7_N,-0.5539,0.203565
66,LN_7_P,4FoNM,3.031455993652344,2.460784912109375,2.752974653077873,0.10296949140839441,0.04912326260790545,-0.05067955989633919,787.3784255981445,3.934686276318253,2.9651261469500776,3.2548112514524083,0.12903228222303179,,,,-0.9032302826659087,-0.5043412348407026,-0.5018365983745352,-0.026062790814637374,,,,LN_7_P,-0.282199,-0.435887
67,LN_9,4FoNM,3.428504943847656,2.5083580017089844,2.960078557332357,0.26464832315855114,-1.2467641010832784,0.060925899856272,441.04788398742676,3.692863387290936,3.0093993504011376,3.5333672399255573,0.19726840016235642,,,,-0.2643584434432804,-0.5010413486921532,-0.5732886825932004,0.06737992299619472,,,,LN_9,-0.353274,-0.386362
