Participant,Video,NRMSE_pupil,NRMSE_gsr,NRMSE_fusion
4FoNM,HN_2_H,0.0004306513790371,0.0583110377032485,0.0432964671391974
4FoNM,HN_4,0.0095781207661943,0.0033070455151776,0.013937431837951
4FoNM,HP_5,0.0098076251294946,0.0030262437219417,0.0124189104572453
4FoNM,LN_7_P,0.0028037072859222,0.0044021368476487,0.0284929168034026
4FoNM,LN_7_N,0.0023731870206889,0.0371862934230045,0.0132356959818868
4FoNM,LP_2,0.0153854806886018,0.0355455679141353,0.0157428866124459
4FoNM,LP_4,0.0242406919744003,0.0094420928724988,0.0311922557454134
4FoNM,LP_6,0.0122540947074376,0.016624636174218,0.0290413623121221
5KB3V,HN_2_L,0.0452073224630517,0.0956596909354473,0.0813376934137592
5KB3V,HN_3_L,0.0599700416710903,0.0650636872160772,0.0871862476621905
5KB3V,HN_7,0.2054487309788615,0.2679477686117125,0.321124139636866
5KB3V,HP_2,0.1352119413184558,0.2318139370811265,0.1400367961370709
5KB3V,LN_1,0.0139812104750709,0.0188948252415193,0.0149814719751394
5KB3V,LN_5,0.0196527532902382,0.0542999064267341,0.0409843995507484
5KB3V,LN_6,0.0254841355100794,0.0201990732431862,0.0310958214965336
5KB3V,LP_1,0.0689606811507127,0.2066252782406774,0.0928954326184638
5KB3V,LP_2,0.0624763436218902,0.0303460401508366,0.0777194210276124
6GSd4,HN_1,0.0845332639925833,0.1838554290673835,0.1284992553564231
6GSd4,HN_2_L,0.0004925627961299,0.0790573365795138,0.0642396605382423
6GSd4,HN_2_H,0.0684598301856574,0.1118156841400001,0.1185642827335927
6GSd4,HN_3_H,0.0842066681230542,0.1459044155532343,0.1360269652766042
6GSd4,HN_4,0.0065051665707775,0.0925229122064434,0.1317494171038145
6GSd4,HN_5,0.0337955587919807,0.0851349794637196,0.1108285865974856
6GSd4,HN_6,0.0665317179053665,0.212481272564014,0.1893228601829019
6GSd4,HN_7,0.116225513876779,0.0585090303065084,0.123286261026059
6GSd4,HP_1_H,0.0629947574380959,0.0853317589328382,0.0888334325205111
6GSd4,HP_1_L,0.0772039451375997,0.1231971542583305,0.0960670966077171
6GSd4,HP_3_L,0.0443105520767196,0.0635264830682495,0.1015995806062203
6GSd4,HP_3_H,0.0808363447025692,0.1190869531599246,0.0894129914191835
6GSd4,HP_4,0.0396890432347465,0.1218954206897088,0.0974246529431836
6GSd4,HP_6,0.0877591120319817,0.0913440868919287,0.0969862160445529
6GSd4,HP_7_L,0.0804390775137561,0.1255439740659935,0.0972399002749123
6GSd4,LN_1,0.0028733283237646,0.0246411710199578,0.0255113397866414
6GSd4,LN_2,0.0115000808015311,0.0902625098778269,0.1332643913005584
6GSd4,LN_3,0.054871102585882,0.297856504615872,0.1551420082162299
6GSd4,LN_4,0.0637926119782664,0.0444985644414247,0.0707341022693714
6GSd4,LN_7_P,0.010319772006964,0.0506719396868863,0.0540375297245568
6GSd4,LN_7_N,0.044897287275452,0.0769456460546942,0.1202872602733254
6GSd4,LP_1,0.0178951050900313,0.1499654305732042,0.1053825217119757
6GSd4,LP_2,0.0848155615260427,0.1179197542567938,0.0886420575679746
6GSd4,LP_4,0.0520723328160358,0.1110552181279208,0.0796482667024122
6GSd4,LP_5,0.0447185271662535,0.1638897357028586,0.0959009174983861
6GSd4,LP_6,0.051958964234081,0.0944873919915001,0.09030040828337
6GSd4,LP_7,0.0202118219353272,0.1002934227054619,0.0997840305683541
7yqP3,HN_1,0.0832210493012204,0.1995633420103377,0.1603127313566869
7yqP3,HN_2_L,0.0334637468102956,0.0334869558200974,0.0366543961069108
7yqP3,HN_2_H,0.0883508464772494,0.0726748758764989,0.1133922509708541
7yqP3,HN_3_L,0.0260085489852162,0.0617953361330013,0.0424771067520164
7yqP3,HN_7,0.0108966883290508,0.0575404454659514,0.1182417938761564
7yqP3,HP_1_H,0.0683223839373289,0.0452842925862594,0.0826992443504282
7yqP3,HP_3_L,0.0602049328851919,0.0667335758252847,0.1104086434668806
7yqP3,HP_5,0.0571503220397513,0.0574899305787942,0.0836324749935685
7yqP3,HP_7_H,0.0751857172868856,0.0854581690679479,0.0939207175367339
7yqP3,LN_2,0.0782220728737503,0.0482677959598589,0.0919163952514788
7yqP3,LN_3,0.0260408902401599,0.3014909484931553,0.1799627922208464
7yqP3,LN_7_P,0.0057522178246339,0.0982996866119822,0.0783308756943333
7yqP3,LN_7_N,0.0593835772054002,0.0397087439929629,0.1033342176221787
7yqP3,LP_1,0.0332631608740853,0.1148021948539796,0.08680854477207
7yqP3,LP_3,0.036561116878586,0.1424149716884951,0.0946581723155728
7yqP3,LP_4,0.0567302466627108,0.1020573148477178,0.0883989397552369
7yqP3,LP_5,0.0778888067287302,0.1391521288106175,0.0954492165110878
7yqP3,LP_7,0.0281931825007903,0.0817939555466384,0.1049583403592672
A5feTy,HN_2_H,0.1080610180571165,0.1016116901649904,0.1095059083478705
A5feTy,HN_3_L,0.0158715015533105,0.0660306853348879,0.0836074898739759
A5feTy,HN_5,0.0681351246121137,0.0762714627245088,0.1125210230389276
A5feTy,HN_7,0.0521289915109191,0.0698881669719932,0.117125994435317
A5feTy,HP_2,0.0858115526765292,0.1663282738966023,0.0907379847061652
A5feTy,HP_3_L,0.0514694044701112,0.0677221753915544,0.0784141796987351
A5feTy,HP_4,0.0972454550485695,0.1182083067192257,0.1049302200424904
A5feTy,HP_5,0.0827830144761436,0.0855744833299122,0.1134542924842194
A5feTy,HP_6,0.0887289104021831,0.0944872536569527,0.1050181164333387
A5feTy,HP_7_L,0.0582823367034246,0.1182684272927467,0.0932373161685663
A5feTy,LN_1,0.0531624551906339,0.0090999711461024,0.0814987128573896
A5feTy,LN_2,0.0783816314278297,0.0702486050372856,0.1236445286934915
A5feTy,LN_3,0.0319028769106261,0.2640555476257102,0.172381286138976
A5feTy,LN_4,0.0692898989081053,0.0335040843403713,0.074903519529418
A5feTy,LN_5,0.0287360532059746,0.0093642543402973,0.0645027803392708
A5feTy,LN_6,0.0136959442027067,0.0836336821137871,0.1034301774646771
A5feTy,LN_7_P,0.0005965693202827,0.0349042282600757,0.0441186966543335
A5feTy,LN_7_N,0.0887826363778376,0.0655134659323314,0.1147858264294341
A5feTy,LP_1,0.0780088793569125,0.0082551785694177,0.080090394166572
A5feTy,LP_4,0.0847921883498137,0.0898432611029092,0.0948498583056044
A5feTy,LP_5,0.0771025564177722,0.1055330600222394,0.0843614238575633
A5feTy,LP_7,0.0872838058209421,0.0591452494648415,0.0906989248765876
Bs73,HN_1,0.0709376481600129,0.2815632598657498,0.1404780153022089
Bs73,HN_2_H,0.0574505005417243,0.1415969337704523,0.1113203316708389
Bs73,HN_3_L,0.0162271809125187,0.0202834775586677,0.0234299668170375
Bs73,HN_3_H,0.0643249910567036,0.0086557409569788,0.0730321513822429
Bs73,HN_4,0.0578456303490323,0.0701279272155843,0.1091907834534003
Bs73,HN_7,0.0168723684652585,0.0486103932252452,0.0953874913203926
Bs73,HP_1_H,0.0300771519921048,0.0558446176416847,0.075289103721643
Bs73,HP_2,0.0591367365346571,0.134319981698691,0.0605893678340203
Bs73,HP_3_L,0.0685972711697538,0.0609893815702878,0.0892332678140572
Bs73,HP_5,0.0712131872737363,0.0360293170987409,0.0779326713686724
Bs73,HP_6,0.0372755276508888,0.0425506289482702,0.055034859685102
Bs73,LN_2,0.0267526876284659,0.021989036061238,0.0502873834483626
Bs73,LN_3,0.0368264363219935,0.2201055880749137,0.1343722337300162
Bs73,LN_5,0.0077524877765182,0.0090456325438416,0.0202286736593648
Bs73,LP_1,0.0471819087440575,0.0978320588083653,0.0685160560058534
Bs73,LP_4,0.0090697817424895,0.0801838482378697,0.0528883131992787
Bs73,LP_6,0.0211475128367635,0.0470233437005581,0.0854528097311482
Bs73,LP_7,0.0342827519192505,0.1731636719249743,0.1050864184076301
CVgs2,HN_2_L,0.0189115930000076,0.0448567450290073,0.0224732919253155
CVgs2,HN_3_L,0.0023139131056156,0.0476460867292814,0.024874664274204
CVgs2,HN_5,0.1321404842954589,0.190997653335373,0.1353686086467304
CVgs2,HP_1_L,0.0347017539217964,0.0871463187656479,0.0570539772403268
CVgs2,HP_2,0.079255950191857,0.0259143135162578,0.0842493572437929
CVgs2,HP_3_L,0.0347402698354976,0.0916317687480162,0.0363272818567172
CVgs2,HP_5,0.0291828455947754,0.0995641659413013,0.0364750550049114
CVgs2,HP_6,0.044692806632027,0.0716099930716891,0.0527719595792216
CVgs2,HP_7_H,0.0045659245893285,0.0845553755948726,0.0640192164500892
CVgs2,LN_1,0.0113621878054552,0.00257616386995,0.0193196575506216
CVgs2,LN_4,0.044000118745832,0.0950259962665084,0.0564520778482396
CVgs2,LN_5,0.0289834749846409,0.0550111956171638,0.0318123377935119
CVgs2,LN_7_N,0.0160312055772749,0.1098210923493945,0.0418323933768358
CVgs2,LP_6,0.0188997087193438,0.0958069276278026,0.0410378486694886
CoQmx,HN_1,0.0777906513284707,0.203289773432682,0.1471311154229561
CoQmx,HN_2_L,0.0133432669071269,0.003706702317756,0.0240851584787211
CoQmx,HN_3_L,0.0185629181524299,0.0077310105744795,0.0215043345036609
CoQmx,HN_6,0.0893340842335224,0.1161088906879858,0.1051343198403495
CoQmx,HP_2,0.0396601260513971,0.071369278640757,0.0624406433636182
CoQmx,HP_3_L,0.0542865530871366,0.0254366927540835,0.0686474546965325
CoQmx,HP_5,0.0385276305546564,0.0150825247441496,0.0642077728668876
CoQmx,LN_2,0.0237867460854197,0.0254971567730929,0.0647946003282221
CoQmx,LN_3,0.0672547367853257,0.1413165467544135,0.1161874370785024
CoQmx,LN_7_P,0.0249571211541205,0.0234797137658834,0.0556043274948117
CoQmx,LP_1,0.0668910541192234,0.3238700842855688,0.2544266447029964
CoQmx,LP_3,0.0158261505539521,0.1341229206588278,0.0660611204705221
CoQmx,LP_5,0.0387805676556427,0.0855603235272807,0.0657915110453207
CoQmx,LP_6,0.0250708046245348,0.0136723847416782,0.076867634035648
CoQmx,LP_7,0.0567549485968797,0.0261628124559624,0.0678315913988345
Cr1sTi,HN_2_L,0.0315736570401452,0.1078861016520294,0.0489267906337614
Cr1sTi,HN_3_H,0.0103682364257258,0.0846485252908208,0.0189775522414465
Cr1sTi,HN_7,0.0115774285330161,0.0067655456707669,0.0264007003931025
Cr1sTi,HP_1_H,0.0010315508458946,0.0204599857189327,0.0226117216392591
Cr1sTi,HP_1_L,0.0570043960130627,0.1241006256206446,0.0704394942848285
Cr1sTi,HP_5,0.0078216500885454,0.0075022351830854,0.0116454791551388
Cr1sTi,LN_2,0.000382072704236,0.0997583041957228,0.0362373842853042
Cr1sTi,LN_4,0.0013316278958792,0.0539246626145591,0.0328743265574141
Cr1sTi,LN_7_P,0.0400963858463208,0.0249095956694241,0.0515694042056374
Cr1sTi,LP_2,0.0136114829076311,0.0279971787516885,0.0168228095207638
Cr1sTi,LP_5,0.013135481534907,0.0219918280883925,0.0453532420347772
Cr1sTi,LP_7,0.0016502898219211,0.0159654897770051,0.0175386333114134
D9Hh9,HN_1,0.0283586949355032,0.0012328451339112,0.0312548161731635
D9Hh9,HN_4,0.0676350660002465,0.1676474423022289,0.1197241727116
D9Hh9,HP_5,0.0155147233457294,0.0061204851476575,0.0362579392498497
D9Hh9,HP_7_L,0.0075552820418783,0.0189313492055961,0.0113900504581401
D9Hh9,LN_4,0.0022968171016518,0.0168085076741556,0.0262827723671318
D9Hh9,LN_5,0.0180711114909107,0.007944924299342,0.0188859928075483
Dwf5T,HN_1,0.0730722305004758,0.1458285290378226,0.1065520084516979
Dwf5T,HN_5,0.1519282908788507,0.2105589444205982,0.3038185095259748
Dwf5T,HP_1_H,0.0780060769638646,0.0826644074087881,0.0871200267658108
Dwf5T,HP_1_L,0.0014036628946894,0.0608436679748812,0.0558215111348663
Dwf5T,HP_6,0.0447907274934458,0.0611917311055045,0.056278526501863
Dwf5T,HP_7_L,0.0430348006343798,0.0390495449113933,0.0455412751062758
Dwf5T,LN_2,0.040316402318394,0.0530057529671324,0.0567217118127795
Dwf5T,LN_4,0.0316239856391383,0.0194746654599792,0.0321362765717161
Dwf5T,LN_7_P,0.000782114218322,0.0149676532228237,0.0478978603537324
Dwf5T,LN_7_N,0.0610768579193242,0.0046606582108456,0.0894835424333561
Dwf5T,LP_1,0.045844704505718,0.0802597762698935,0.0523321522228378
Dwf5T,LP_2,0.0280085329344701,0.0448440808078145,0.0429699853584434
Dwf5T,LP_3,0.0175295598435576,0.0193611878295208,0.0202861123094103
Dwf5T,LP_5,0.0126879649595141,0.0184391777143832,0.0272417710697184
Dwf5T,LP_6,0.0299081126798516,0.0497600276147829,0.0604978017554939
Dwf5T,LP_7,0.034910413868796,0.0112619903645536,0.0499877046164561
ERqc8,HN_5,0.0269246929967503,0.0419494536264097,0.0288362164653813
ERqc8,HP_1_L,0.0012259610268397,0.0259720209017258,0.0068125095123224
ERqc8,HP_2,0.012316504740265,0.0386012322142802,0.0485002756093637
ERqc8,LN_2,0.015234605437084,0.0377085516510965,0.0223885495588286
ERqc8,LN_3,0.0305215710535065,0.0327589222775282,0.0506060523661708
ERqc8,LN_4,0.0039108046982085,0.0003537303464576,0.042422155287023
ERqc8,LN_7_P,0.0004772003907031,0.0021421788617632,0.0257859729083188
ERqc8,LN_7_N,0.0042133733643445,0.0671373707580931,0.0112111534943818
ERqc8,LP_5,0.0194516532560891,0.0038095163558767,0.0303361110401911
ERqc8,LP_6,0.00184580114414,0.0448125920366463,0.0136309546814529
EXAMPLE,HN_2_L,0.0254217402854273,0.0497030039773108,0.0306030999802406
EXAMPLE,HN_2_H,0.407970813126326,0.3365955767519374,0.4396405931208612
EXAMPLE,HN_3_H,0.035417448598685,0.2416957260543898,0.1244269422106005
EXAMPLE,HP_1_H,0.0299208710372845,0.0509012488387191,0.0300693990223883
EXAMPLE,HP_1_L,0.0289141175501697,0.0693256674787485,0.0502010385848542
EXAMPLE,HP_2,0.0930372601328424,0.3282491496334904,0.2302572932957289
EXAMPLE,HP_4,0.0690341568975342,0.3177925169136534,0.2791193915755917
EXAMPLE,HP_5,0.0061391362534487,0.3172350707487013,0.3240819298278926
EXAMPLE,HP_6,0.0470385010787252,0.3325862730708898,0.314170619184733
EXAMPLE,HP_7_H,0.0173855137223147,0.3310002849538864,0.2686340249765269
EXAMPLE,LN_1,0.0099271605452451,0.0991581173007003,0.1126296732005089
EXAMPLE,LN_4,0.090205397981379,0.0907405455148465,0.0904539109257038
EXAMPLE,LP_1,0.06176872056191,0.0689690465908298,0.0656851993632479
EXAMPLE,LP_2,0.0515559521964815,0.2888224470625106,0.2652285467607034
EXAMPLE,LP_3,0.1765178654788508,0.4130439707406566,0.3927227432385545
EXAMPLE,LP_4,0.1987308501736065,0.3280514142593928,0.3152513744956535
EXAMPLE,LP_5,0.074945386449401,0.5201765223171394,0.5655637611047619
EXAMPLE,LP_6,0.0733648870572569,0.2950723065094195,0.2801279810944896
F5tXL,HN_2_L,0.0119805616672813,0.1400186299437264,0.0599204452413552
F5tXL,HP_2,0.0672488393296459,0.1640570455270375,0.0783826280612413
F5tXL,HP_4,0.0086289609331161,0.0154169575941459,0.0095005172021933
F5tXL,LN_4,0.0203995308821068,0.0553510935907339,0.0401133208797306
F5tXL,LN_5,0.0279579658226786,0.0755993431175283,0.0608861942856799
F5tXL,LP_6,0.0063124247173184,0.0692896115372685,0.0153669969163046
F5tXL,LP_7,0.0231140639826655,0.0107625235578491,0.0258095312481345
F8mDn,HN_3_L,0.0155279903139658,0.0363004633853617,0.0219956193708059
F8mDn,HN_3_H,0.1120685039971366,0.162055566554045,0.1364789647119
F8mDn,HP_1_H,0.0284968106463383,0.0808521457116586,0.04576617502861
F8mDn,HP_1_L,0.0844468301131948,0.1134272113080264,0.088306898407032
F8mDn,HP_2,0.1157181877204265,0.0841533716784821,0.1317921769260632
F8mDn,HP_3_H,0.1083092162711205,0.0993753231174919,0.1092720240135431
F8mDn,LN_1,0.0173844935932574,0.0075717300949491,0.0290934508096879
F8mDn,LN_5,0.0018238160664866,0.0329361423287923,0.0147908290237053
F8mDn,LN_7_P,8.071877022768253e-05,0.02226549019706,0.0158711723302336
F8mDn,LP_2,0.0860394779800275,0.11122536607916,0.1129150732526669
F8mDn,LP_5,0.1384253615009505,0.1204851742504359,0.1387864548749144
Fjil72,HN_1,0.0136176272417041,0.0881905545306556,0.0269053235233221
Fjil72,HN_2_L,0.0141494287821118,0.0154428707254404,0.0211160630063576
Fjil72,HN_2_H,0.0130446093384459,0.0425790693296292,0.0140896370848702
Fjil72,HN_4,0.0050237972977176,0.0483279016838641,0.0321924969394721
Fjil72,HN_5,0.0077618884766243,0.0051968090552308,0.011718150358709
Fjil72,HP_7_L,0.0087841474588679,0.0026088789974544,0.0090498522687664
Fjil72,LN_2,0.0013609640294829,0.0053307015638294,0.0566814326013133
Fjil72,LN_6,0.0078055078182859,0.0456921650083835,0.033730018658409
Fjil72,LN_7_N,0.004905196442027,0.0488801706564446,0.0285699006871121
Fjil72,LP_3,0.0094246249817642,0.0199912591921172,0.0214874936239265
Fjil72,LP_6,0.0042635043985189,0.0033943489463863,0.0371948766265041
G4Egk,HN_1,0.0862674695503168,0.1296749566166546,0.1190079156426615
G4Egk,HN_2_L,0.0055567733270092,0.0034179259257583,0.0293136233913006
G4Egk,HN_3_L,0.0083625618963543,0.0433076272693249,0.0308098456216199
G4Egk,HN_3_H,0.0677487661761439,0.1085937220560162,0.1139120262245534
G4Egk,HN_4,0.027162220428028,0.0493869081800755,0.1112147375257419
G4Egk,HN_6,0.1054342948180865,0.1928999742836427,0.1865399988486154
G4Egk,HN_7,0.0907613731658974,0.0992052728791419,0.1041481960914077
G4Egk,HP_1_H,0.0833521350453301,0.0582387886459764,0.0894549567814974
G4Egk,HP_5,0.0820817379911663,0.0555681615064578,0.0897098756257498
G4Egk,HP_6,0.0679213394741313,0.0461286939238093,0.0746446614865266
G4Egk,HP_7_L,0.0483933211475875,0.102479231980274,0.0848611622985364
G4Egk,LN_1,0.0172058333623156,0.0194940125864549,0.0334187005530093
G4Egk,LN_2,0.0505911781946006,0.0216725497294617,0.0688859990082957
G4Egk,LN_3,0.1084233223688676,0.2167872233630827,0.1678917246573822
G4Egk,LN_4,0.0504318788544711,0.0232482578151738,0.061626244192281
G4Egk,LN_7_P,0.0212489811443826,0.0115801795293962,0.0480501083652496
G4Egk,LP_2,0.067603854512526,0.0832118790787016,0.0818448211661449
G4Egk,LP_3,0.0418800302331903,0.1427276532234281,0.0816509192466764
G4Egk,LP_4,0.0493901600773723,0.1206121942694291,0.0863688402599567
G4Egk,LP_5,0.0461912790055389,0.1027917193324645,0.075843904508715
G4Egk,LP_6,0.0638214720296488,0.0023856714176332,0.0829717877970065
G4Egk,LP_7,0.0320605338936633,0.0383400184975455,0.073698368291683
G4dLl,HN_2_L,0.0522367932983829,0.0439849732256104,0.053399518092288
G4dLl,HN_5,0.1213463959188053,0.2016778037756693,0.1588974770806868
G4dLl,HP_1_H,0.0515012744452187,0.1024985033063656,0.0545301405192906
G4dLl,HP_1_L,0.0518467354018116,0.1286835510022239,0.0971233603430187
G4dLl,HP_3_H,0.0972231756719498,0.127315133387439,0.1209627848839123
G4dLl,HP_6,0.0316791940244637,0.1116596635986986,0.0928604766761817
G4dLl,LN_6,0.0295827982843532,0.0357099080409233,0.0356223094250274
G4dLl,LP_1,0.0811063717647281,0.2194620406974284,0.1263789079392956
G4dLl,LP_2,0.1129635559460549,0.1543396402108575,0.1232483138298101
G4dLl,LP_3,0.1405949847519954,0.1260643261595449,0.1445183219715993
G4dLl,LP_5,0.0892254124528574,0.1326989631135042,0.140505267880332
G4dLl,LP_7,0.0671962424760036,0.0834912954768905,0.0803723940013534
G5XzoP,HN_2_L,0.0086178855961427,0.01209293927836,0.0284590551113785
G5XzoP,HN_4,0.0186650476499482,0.0015286511247723,0.0479536086414092
G5XzoP,HP_1_L,0.0007774610666164,0.0140224977094931,0.0116327090112521
G5XzoP,HP_7_L,0.0127385468806474,0.0254962657512742,0.0198614247458983
G5XzoP,HP_7_H,0.014217485320631,0.0017793271825334,0.018833504955744
G5XzoP,LN_2,0.0160146043754963,0.0139508705439338,0.0313743148627051
G5XzoP,LN_4,0.008242600447445,0.007350847538523,0.0352880634399495
GFGzP,HN_3_L,0.0318870861022284,0.2165861103739687,0.1718640556937557
GFGzP,HN_3_H,0.1637254858497773,0.4089647548864831,0.4353447751552318
GFGzP,HP_1_L,0.0096898183398648,0.0150982474512011,0.0271061976336237
GFGzP,HP_3_H,0.001035676382698,0.0035463081652679,0.032963945318987
GFGzP,HP_6,0.0051720442815545,0.0207087194250882,0.0139053238311994
GFGzP,LN_1,0.0137351796394761,0.0021577282338798,0.0372411331576962
GFGzP,LN_4,0.018677488654267,0.0183600566086377,0.020786910450722
GFGzP,LN_5,0.0010288680467543,0.0206223245112609,0.0281827920634748
GFGzP,LN_7_P,0.0074006565802734,0.1363074591503081,0.098581632582954
GFGzP,LP_5,0.0552762497471703,0.0784991001379144,0.0610657775853248
GFGzP,LP_7,0.0009755773389601,0.0230797307429585,0.0137318779458379
GHft8,HP_3_H,0.1044876545222528,0.0823760465807103,0.1057755129462219
GHft8,HP_5,0.0082974067390399,0.0207673331534729,0.0193821851760022
GHft8,LN_4,0.0432670190898318,0.1835715125140208,0.1231649832340244
GHft8,LP_1,0.0805165316306567,0.1134071374521335,0.1096802342122413
GHft8,LP_5,0.1022777867876912,0.1526767158336125,0.1263218348815243
GHft8,LP_6,0.0779252545931556,0.1211307173178959,0.1009921315406747
Gax8,HN_2_L,0.0067346899198168,0.0206545147544721,0.0283969278556882
Gax8,HN_2_H,0.023464670001228,0.0092288503376498,0.0368071197187961
Gax8,HN_3_L,0.0308255908708998,0.0289273424469283,0.0531352949797451
Gax8,HN_4,0.0319308562427509,0.0222419236974462,0.0599483412530887
Gax8,HN_7,0.0135323430305752,0.0122147436972086,0.029767515604188
Gax8,HP_6,0.0222400958224686,0.0208154133243454,0.0352327517067912
Gax8,HP_7_L,0.0188466884489937,0.0507440422424041,0.0205292413407416
Gax8,LN_3,0.0055530288834657,0.1500366567719976,0.040212305639416
Gax8,LN_4,0.0279850535026953,0.0564875141368738,0.0316494308041865
