participant,video,FER_Mean_Valence,FER_Mean_Arousal,FER_Std_Valence,FER_Std_Arousal,FER_Kurtosis_Valence,FER_Kurtosis_Arousal,FER_Max_Valence,FER_Max_Arousal,FER_Min_Valence,FER_Min_Arousal
Xd3foP9,HP_1_L,0.3986495438600629,0.8798582193542746,0.009003087426394737,0.019869231433841644,0.840516153856965,0.7849867294542681,0.40911210461378555,0.9029811712038518,0.37160141823063464,0.8203429284850857
Xd3foP9,HP_1_H,0.2829260945571485,0.6243875563200748,0.18942812376729995,0.4181713994233828,-1.3350329426096716,-1.3345643226787602,0.4124472607313235,0.9083873265788647,0.00011642017131045985,2.83709712900774e-05
4FoNM,LP_4,0.00010816667255693237,0.00012808024701899405,2.0722136243437413e-06,1.764159488488713e-05,-0.7521486007050604,2.6048750962350002,0.0001132537240659919,0.00015231114727307367,0.00010464528361489598,4.0218639951105285e-05
4FoNM,LP_5,0.00013763568505351323,-1.7917163732426964e-05,3.822873419453845e-05,0.00031912897597961674,1.584437350189135,4.372476970255347,0.00027286939962967274,0.0001545873617289993,0.00010152614710344838,-0.001282954133712827
4FoNM,HP_9,0.0001104381470120276,8.212110520753638e-05,1.1357266055948421e-05,0.00011208772973845853,9.79667487748696,6.035092020121642,0.00018938158998310902,0.00015571411757550442,0.00010124833775153357,-0.0004612051679098591
4FoNM,HP_5,0.0017231112504161967,-0.000518613260028156,0.0011485152795571664,0.0005349236640989334,7.54745543091293,7.403690409157589,0.007270957286008805,-8.349113507362526e-05,0.0006284316150073633,-0.0030027963251079044
4FoNM,LN_6,0.00010447028938241212,0.000128530243771455,2.6754707311506e-06,2.0249474021531495e-05,9.242519002508212,1.980157726164129,0.00011958301043189891,0.00015493570346942963,0.00010217663945602544,4.6257544229780336e-05
4FoNM,HP_7_H,0.00010278483997925173,0.0001211329053917024,3.941662590033008e-06,2.920030100099374e-05,3.964404481693003,4.015556565774569,0.00011075579030506153,0.00015115531056586343,8.626757179787242e-05,7.559238358983882e-06
4FoNM,HP_7_L,0.00010584456975832381,0.0001190155167993167,2.63783967183572e-06,9.472736439638182e-06,-0.6581159999456907,-0.856206200097466,0.00011186601910044435,0.0001363723980508008,0.00010150167978565163,9.80739316347706e-05
4FoNM,LN_1,0.00010512588316066802,0.00012662353132766947,8.813847144160336e-06,4.653217235331334e-05,16.20570044618766,29.46206186950704,0.00012653779959301512,0.0001559757904141261,4.0033675468672885e-05,-0.00027239260263199876
4FoNM,HP_6,0.00010153663303741361,0.00010632634432609644,3.2216701273789513e-06,3.569200863663682e-05,-0.4906273010433839,-0.962217810123593,0.00010871928405746211,0.0001578911628700816,9.283745107266208e-05,1.3270978552997058e-05
4FoNM,HN_1,-0.00472744115800666,-0.000838578212033943,0.025500044611405193,0.055012279086835904,54.83055523127794,40.62507890881943,-0.2590521333555263,0.49662118287855606,,-0.29909134600813364
