,simuli_name_1,Participant,avg_max,avg_min,avg_mean,avg_std,avg_kurtosis,avg_skewness,avg_auc,corr_max,corr_min,corr_mean,corr_std,corr_kurtosis,corr_skewness,corr_auc,diff_max,diff_min,diff_mean,diff_std,diff_kurtosis,diff_skewness,diff_auc,simuli_name_2,Valence,Arousal
17,HP_6,22DFx,3.5883762844614537,2.875594093292646,3.2795014731564365,0.13647217287025212,0.9130922333685931,-0.13609562251641402,1036.404270971173,3.4079046881577537,3.2014063794535166,3.28038456454904,0.08004971907417828,,,,0.18047159630370002,-0.32581228616087055,-0.0008830913926036743,0.05642245379607384,,,,HP_6,0.171046,0.195789
18,HP_7_H,22DFx,3.3857372721537864,3.023367189182129,3.1952894651848682,0.09138377901979923,-0.4341010716928455,0.35072177780818053,479.29576969335267,3.2669956684703325,3.0658062461476354,3.157334089977255,0.05128032945990724,-0.5430446793544701,0.4566177566044134,473.5636776326031,0.11874160368345388,-0.04243905696550643,0.03795537520761316,0.04010344955989199,0.10894360766162459,-0.10589597879623286,5.732092060749551,HP_7_H,0.192199,0.292766
19,HP_7_L,22DFx,3.292154461395452,2.8948555414975385,3.04057726882437,0.1222408854560813,-0.9184385979839749,0.7344044609542322,270.58735192592576,3.288193790616118,2.983966122814428,3.101617709853636,0.07720973451808182,,,,0.003960670779334041,-0.08911058131688954,-0.06104044102926576,0.04503115093799949,,,,HP_7_L,0.087308,-0.326787
20,HP_9,22DFx,3.5093814592000543,2.7352939789117423,3.0603476298613392,0.16622018094533295,-0.5858305733804658,0.01964164502169266,3066.368306456644,3.3001161156310403,2.819355586969861,3.0604138972864074,0.10036217140994752,,,,0.20926534356901394,-0.08406160805811869,-6.62674250682116e-05,0.06585800953538543,,,,HP_9,0.142654,-0.270034
21,LN_1,22DFx,3.865364326189781,2.8351555065336025,3.324115039089025,0.22927890860514882,-1.1705952471054144,0.12866525331206927,3879.2727078121998,3.413585057819588,3.220185180867524,3.3304179300084273,0.02229121740377714,,,,0.4517792683701929,-0.38502967433392143,-0.006302890919402504,0.20698769120137167,,,,LN_1,-0.063279,-0.500327
22,LN_2,22DFx,4.410733711572251,2.737420263282245,3.4423654514308404,0.4197578975246499,-0.8295778052286416,0.5442306990340603,5669.662594128285,4.131946044009776,2.896776241521628,3.4432789803356845,0.2656849541251077,,,,0.278787667562475,-0.15935597823938297,-0.0009135289048440853,0.15407294339954225,,,,LN_2,-0.161163,-0.323626
23,LN_3,22DFx,3.4797609154403943,2.7544803138144243,3.162588730203895,0.1712821379402735,-0.3113895184443387,-0.6683804841593818,1932.5883957703272,3.483139819120584,3.0625375172788973,3.161001004079474,0.06326888006933706,,,,-0.003378903680189449,-0.3080572034644731,0.0015877261244212626,0.10801325787093644,,,,LN_3,-0.284712,0.119406
24,LN_4,22DFx,3.367789616423244,2.639205614869037,3.175035819670444,0.11358020559864246,5.490784003061455,-1.8355134568544633,3232.384407261496,3.214615956815923,3.0474683966739406,3.1749995262925665,0.01806181859892404,,,,0.153173659607321,-0.4082627818049036,3.6293377877250066e-05,0.09551838699971842,,,,LN_4,-0.143199,-0.394921
25,LN_5,22DFx,3.221054500464533,2.4029874569778653,2.959013733923539,0.1591589055681924,0.5791364731101973,-0.9396522642756043,2257.760637796646,3.08538655427395,2.8139080436099766,2.9589900657965775,0.04111706973264982,,,,0.13566794619058298,-0.4109205866321113,2.3668126961418068e-05,0.11804183583554258,,,,LN_5,-0.072186,-0.428792
26,LN_6,22DFx,3.698780342864619,2.759140307561473,3.398404622687317,0.17005441360935916,1.796992837075143,-0.9194193513197289,2579.671424212401,3.575156397645439,3.24638524948245,3.397250921477141,0.07328002422008095,,,,0.12362394521918008,-0.4872449419209768,0.0011537012101761057,0.09677438938927821,,,,LN_6,-0.097901,-0.432404
27,LN_7_N,22DFx,3.935238822195813,2.946066445041569,3.435515323674209,0.18450627393274888,-0.5180053406699443,0.04454193127960837,8619.47500393101,3.656352175578361,3.3012960612295386,3.4218061311419072,0.06324217100266888,6.784048176542566,2.613566301619127,8585.183508542417,0.278886646617452,-0.35522961618796955,0.013709192532301628,0.12126410293008,-7.30205351721251,-2.569024370339519,34.29149538859201,LN_7_N,-0.231052,0.189467
28,LN_7_P,22DFx,3.4198159758738926,2.9093129401107145,3.2499994613733407,0.12064942137549844,1.1676714076460435,-1.3256962490949629,913.3269772132915,3.466222803438354,3.2844323046270665,3.3785094747595608,0.04807769030445322,,,,-0.04640682756446157,-0.37511936451635197,-0.12851001338622003,0.07257173107104523,,,,LN_7_P,-0.117716,-0.405699
29,LN_9,22DFx,4.239846180117335,2.928230080386407,3.7753249870313508,0.22523170433496037,2.0309510382301514,-1.2099855090283538,4666.609657226214,3.8926812310507946,3.664996209560838,3.7788657935163124,0.04985345456534082,,,,0.3471649490665407,-0.736766129174431,-0.0035408064849615783,0.17537824976961955,,,,LN_9,-0.147364,-0.359604
30,LP_1,22DFx,3.169820107856652,2.51529825858604,2.9973568319771258,0.14569318596312153,1.5020659944910735,-1.4368413622188367,1330.9830936758503,3.088563377874664,2.8424003628160923,2.9972153279507174,0.09065221361144343,,,,0.08125672998198796,-0.32710210423005215,0.00014150402640833448,0.0550409723516781,,,,LP_1,0.191588,0.12889
31,LP_2,22DFx,3.823254933746569,2.962090425067513,3.4245290829746824,0.2087074223253811,-0.9281670676980731,-0.4445794811126872,1479.6198068038816,3.5845194000529945,3.288029034152066,3.424102094916473,0.06524944616671792,,,,0.23873553369357436,-0.32593860908455285,0.0004269880582095098,0.14345797615866318,,,,LP_2,0.184233,0.185402
32,LP_3,22DFx,3.878920367285428,3.0049309210847364,3.4749744195934404,0.19256177936188504,-0.9363204498409452,0.043499934571473525,2088.4927220827144,3.896155361788429,3.329311854849392,3.474053962326582,0.09627327847865969,,,,-0.01723499450300059,-0.3243809337646555,0.0009204572668584099,0.09628850088322535,,,,LP_3,0.173194,-0.164327
33,LP_4,22DFx,3.805871173620087,2.969603216162445,3.398762912145503,0.15688418379985422,0.3658979556055817,-0.6589763397814307,2036.1065138037536,3.634808241888445,2.822144275753003,3.39858553204307,0.11672510564498496,,,,0.1710629317316421,0.14745894040944219,0.00017738010243339986,0.04015907815486926,,,,LP_4,0.182647,0.14566
34,LP_5,22DFx,3.424330639292167,2.7869332355474743,3.063193670630345,0.19445644357790468,-1.4760723110052596,0.3004926970729604,1375.3628136904829,3.2202698203233964,2.700821189581504,3.061959302885161,0.13561596767339265,,,,0.2040608189687707,0.08611204596597011,0.0012343677451842616,0.058840475904512024,,,,LP_5,0.192463,0.171794
35,LP_6,22DFx,3.4447366650728752,2.8786684209861457,3.105702601623796,0.12147183866737316,-0.6189247458934939,0.0922016268045694,1614.989358072981,3.21489260990657,2.944750866066837,3.10599162517363,0.03954275606132893,,,,0.22984405516630524,-0.06608244508069117,-0.00028902354983406653,0.08192908260604423,,,,LP_6,0.064882,-0.444658
36,LP_7,22DFx,3.4388525097680365,2.656546706511259,3.0087266092020615,0.1412460427338247,0.30706426855072566,0.25103522404670314,2759.0947204821177,3.31237119510344,2.808983189799388,3.0113129034805945,0.07923089845132847,,,,0.12648131466459667,-0.1524364832881293,-0.0025862942785330745,0.06201514428249624,,,,LP_7,0.166732,-0.203437
37,LP_9,22DFx,3.2387763786145816,2.598469416238528,2.9264576800813447,0.20953555157285816,-1.4237778855846608,-0.18171509673806985,500.4714701997183,3.0815442081500426,2.859101759365659,2.9627729267740763,0.061511074623806415,,,,0.15723217046453897,-0.26063234312713135,-0.03631524669273167,0.14802447694905174,,,,LP_9,0.189555,0.134791
38,HN_1,4FoNM,4.355491187579727,2.566185170963384,3.723842881181373,0.4491438944644604,-0.16042648841990426,-0.8221470990855322,2431.9241002596373,4.255437687776112,3.3798571953037886,3.725081014674093,0.233733380573031,,,,0.10005349980361444,-0.8136720243404048,-0.0012381334927198395,0.2154105138914294,,,,HN_1,-0.641733,0.271333
39,HN_2_H,4FoNM,4.210992218137536,3.3518617090589897,3.7719150916099533,0.19841093984938366,-0.278571727164004,0.6309384202588803,1923.4669857177248,4.117383850699593,3.495050738066488,3.67433773705385,0.20607622720850477,0.7786947812026135,1.5766390664379424,1873.7309299595017,0.09360836743794287,-0.1431890290074982,0.09757735455610339,-0.007665287359121115,-1.0572665083666175,-0.9457006461790621,49.736055758223074,HN_2_H,-0.43049,0.443262
40,HN_2_L,4FoNM,3.8781224765687936,2.768755492909909,3.340872685131285,0.2834791606787807,-0.7234248401060634,-0.36862630723536705,698.2413740312512,3.615467708318168,3.5022616484171376,3.575950786632418,0.0298751771677297,,,,0.2626547682506257,-0.7335061555072286,-0.23507810150113295,0.253603983511051,,,,HN_2_L,-0.107761,0.381154
41,HN_3_H,4FoNM,4.270259181878505,3.062189231862716,3.6967260994003146,0.24160922614824862,-0.26437346871435485,0.04704781401999023,3918.460417577322,3.895644627387871,2.807441548877167,3.650369175549657,0.12119589227374263,9.315007924258977,-1.4545246310325093,3869.26951991935,0.3746145544906345,0.25474768298554906,0.046356923850657594,0.12041333387450599,-9.579381392973332,1.5015724450524994,49.19089765797207,HN_3_H,-0.417257,0.448308
42,HN_3_L,4FoNM,3.5507790951566625,2.857357289729249,3.3074046544097335,0.17847313219268732,0.043167459064398894,-1.085605061069161,939.4011968949511,3.882567101495812,3.0804755188251787,3.4943308131250785,0.13071408904706086,,,,-0.3317880063391496,-0.2231182290959297,-0.18692615871534501,0.047759043145626456,,,,HN_3_L,-0.058674,0.385133
43,HN_4,4FoNM,3.328922823698749,2.2674595990973243,3.0036374229127705,0.24543164972332301,-0.06118745983738805,-0.9263802548471662,1952.3619204943218,3.1908654493202846,2.7918844707764894,3.003834895221502,0.03466101489502626,,,,0.13805737437846455,-0.5244248716791651,-0.0001974723087316832,0.21077063482829675,,,,HN_4,-0.319718,0.401598
44,HN_5,4FoNM,3.668805954827782,2.2116722989808006,3.181595880473027,0.3803360512721286,0.2485462564298695,-1.1229018460801428,1905.987074512167,3.697836973365652,2.143070920024184,3.1830268478529136,0.17742913737603255,,,,-0.029031018537870157,0.06860137895661644,-0.0014309673798864608,0.20290691389609605,,,,HN_5,-0.402757,0.318302
45,HN_6,4FoNM,3.0108105638419325,2.396984578579512,2.7139667851743443,0.12377142736112892,-0.27134168953163895,-0.07889471205005064,2032.7429492663073,2.71404018700079,2.7138875106890885,2.713969080054478,1.778377654496166e-05,,,,0.29677037684114227,-0.31690293210957643,-2.294880133479893e-06,0.12375364358458396,,,,HN_6,-0.574145,0.183865
46,HN_7,4FoNM,3.4270430114577075,2.865408580129005,3.154316261867973,0.1430509485291112,-0.9840714549779488,0.17074311604038162,902.0473107388773,3.3455750593046885,2.925349513575083,3.1717956929771907,0.09602229108028375,,,,0.08146795215301905,-0.059940933446078315,-0.017479431109217458,0.04702865744882746,,,,HN_7,-0.473832,-0.170958
47,HN_9,4FoNM,3.5963937078872723,2.494239222296009,2.996908824455154,0.2558921837186101,-0.813166694868944,0.05039761804298572,4063.7449284020877,3.5552311400670997,2.803140656269517,2.998972614323246,0.14649684026312673,,,,0.04116256782017258,-0.3089014339735079,-0.0020637898680919697,0.10939534345548338,,,,HN_9,-0.440038,-0.242738
48,HP_1_L,4FoNM,2.872586664580587,2.321993677092883,2.5403350827235394,0.12469893587186967,-0.5003274607256225,0.4046854947259231,685.7999058388384,2.8298902928496217,2.45176878343427,2.6808299171188517,0.08679196845529888,-1.3428380665892201,0.1777262962504242,723.728225547181,0.04269637173096541,-0.12977510634138678,-0.1404948343953123,0.03790696741657079,0.8425106058635976,0.2269591984754989,-37.92831970834254,HP_1_L,0.136445,-0.386104
49,HP_1_H,4FoNM,3.3062414381400203,2.587701909829118,2.8489773489880146,0.15997612825473667,-0.0005142230545560622,0.8076531776433069,1948.8571839861547,3.0857442882969237,2.5103722400931763,2.7936555127697393,0.09074958751384818,,,,0.22049714984309654,0.07732966973594158,0.055321836218275244,0.06922654074088849,,,,HP_1_H,0.368527,0.322184
50,HP_2,4FoNM,3.0621277356450967,2.451769111369401,2.761574454207662,0.12331196809996806,-0.2977847504407567,0.41835427592800245,1214.963181813749,2.915613717644144,2.587372058335568,2.737231984333372,0.09684204874287038,-1.1846731252304832,0.4325094859514205,1204.3731543409694,0.14651401800095254,-0.13560294696616726,0.024342469874290007,0.02646991935709768,0.8868883747897265,-0.014155210023418074,10.590027472779639,HP_2,0.471098,0.108883
51,HP_3_L,4FoNM,3.3865170640793543,2.257501005326957,2.8377666266265016,0.2424224061391213,-0.48064334607331816,-0.08825453146120425,2491.6814892220523,2.94322378577823,2.7714603770450164,2.8813844483044067,0.03404235292568681,,,,0.4432932783011241,-0.5139593717180593,-0.043617821677905066,0.2083800532134345,,,,HP_3_L,0.212511,-0.365563
52,HP_3_H,4FoNM,3.439834599655448,2.720035496804513,3.1331779824004893,0.1972468421256192,-1.1367541584218053,-0.1931530255207832,470.1434325244951,2.924907117729369,2.78742671469026,2.884397018944344,0.03264397998058892,1.5755164124909022,-1.5412923090123785,432.6580610309297,0.5149274819260787,-0.06739121788574698,0.2487809634561451,0.16460286214503028,-2.7122705709127075,1.3481392834915953,37.485371493565424,HP_3_H,0.442771,0.33163
53,HP_4,4FoNM,3.575648664396819,2.5301155136409714,2.873846477708291,0.20767075334704077,2.0259401042497487,1.2271881844463168,1781.4827559400533,3.293605241339505,2.6422129765634,2.880159475940764,0.16786696325591227,,,,0.2820434230573139,-0.11209746292242873,-0.006312998232472999,0.0398037900911285,,,,HP_4,0.396458,0.206282
54,HP_5,4FoNM,3.616646924386021,3.021631522755053,3.2651076832364754,0.12275101932160627,0.6839044678461503,0.6835577359374728,1237.286781057362,3.4641835275289963,3.1237498573551488,3.27333366392737,0.10118709330527816,,,,0.1524633968570246,-0.10211833460009556,-0.008225980690894641,0.021563926016328117,,,,HP_5,0.352521,0.254351
55,HP_6,4FoNM,3.528103371332276,2.805849045877382,3.1187502693603935,0.16083138837378494,-0.46056632885632043,0.31458065627936754,1013.4397472222561,3.266327240857736,2.9606740548041954,3.1248744576523104,0.09648537129044077,,,,0.26177613047453985,-0.15482500892681328,-0.0061241882919169655,0.06434601708334417,,,,HP_6,0.410047,0.210358
56,HP_7_H,4FoNM,3.2121836799932284,2.822125198596161,3.085567029595906,0.10222289392635754,0.05386433178157013,-1.020623008483492,447.33009746322887,3.1874236131946256,2.879903019465445,3.0458014083825526,0.06775413996841523,0.07295031744027769,0.2749880941481384,441.58792898078724,0.024760066798602764,-0.05777782086928385,0.03976562121335325,0.034468753957942314,-0.01908598565870756,-1.2956111026316304,5.7421684824416275,HP_7_H,0.460758,0.31455
57,HP_7_L,4FoNM,3.174883699127969,2.6053519659362365,2.8913028523223696,0.1980174817628018,-1.4951027629983629,-0.18616175861518297,257.0816047328061,3.139820310173205,2.871426362005058,2.977782080965111,0.07612623601468069,,,,0.03506338895476402,-0.26607439606882144,-0.08647922864274138,0.1218912457481211,,,,HP_7_L,0.209302,-0.351103
58,HP_9,4FoNM,2.933520627128569,2.1430881532678647,2.6391034021875557,0.14426412892273924,-0.034604364463014736,-0.43155937923893095,2937.4157881946226,2.7513688415494144,2.537404949640911,2.6391108739400417,0.04226227709981252,,,,0.1821517855791548,-0.39431679637304606,-7.471752486054584e-06,0.10200185182292672,,,,HP_9,0.341983,-0.290128
59,LN_1,4FoNM,3.907506955567533,2.927685303901385,3.625505468223065,0.17806511764771701,2.067685538027497,-1.4344706742955948,4488.782763106633,3.675886569205522,2.990074399868216,3.6216503738643806,0.07351815818510309,,,,0.23162038636201077,-0.0623890959668314,0.0038550943586845854,0.10454695946261393,,,,LN_1,-0.151698,-0.537556
60,LN_2,4FoNM,3.92605118259005,2.5017869741150385,3.239358585237166,0.4045117156401774,-1.468154694242253,-0.09508251887437137,5509.90608692556,3.903882330550204,2.6934007941608185,3.241085807972644,0.25998414128016756,,,,0.022168852039845977,-0.19161382004577998,-0.0017272227354778735,0.14452757436000985,,,,LN_2,-0.386355,-0.347707
61,LN_3,4FoNM,3.1539572822771857,2.5769920453387467,2.9296069876182878,0.13324484384360002,-0.296943762193294,-0.5835565154926552,1901.302428819231,3.101114482447267,2.805922647603259,2.9308870780049623,0.06733500047409481,,,,0.052842799829918796,-0.22893060226451212,-0.0012800903866745372,0.06590984336950521,,,,LN_3,-0.68254,0.128291
62,LN_4,4FoNM,3.44017396056077,2.3622877840688714,2.8984266516054005,0.26636044580735435,-1.0090350618355863,0.08299446469133864,3002.8426572064272,3.159698770043293,2.669046935613694,2.898116801890456,0.10614721499498794,,,,0.2804751905174774,-0.3067591515448225,0.00030984971494429914,0.1602132308123664,,,,LN_4,-0.34329,-0.424306
63,LN_5,4FoNM,3.012067517606536,2.088098708449398,2.6633999049171,0.19290875372722752,-0.11337274588795898,-0.5081966645256094,1978.8444213906585,2.7629462795443027,2.4340723112290146,2.663379432770371,0.07221853387311748,,,,0.24912123806223319,-0.34597360277961675,2.047214672895592e-05,0.12069021985411003,,,,LN_5,-0.173052,-0.460698
64,LN_6,4FoNM,4.05457791897533,3.1509247713662925,3.711909621811531,0.19129098744506767,0.03828212960702482,-0.8238141444349318,2962.5748437308903,3.895676525559219,3.585611704967018,3.7034841546357624,0.06723982833857253,,,,0.15890139341611054,-0.43468693360072574,0.008425467175768642,0.12405115910649514,,,,LN_6,-0.234697,-0.464579
65,LN_7_N,4FoNM,4.200071079643017,2.3075003871183632,3.4591382728437394,0.43512235691016804,-0.2838294319997452,-0.9066279481159782,9260.279365409813,4.1442404385701614,2.983314166010938,3.4064344778353766,0.21347967067955537,1.1930028885353137,1.1163583224855802,9118.482212827099,0.055830641072855514,-0.6758137788925747,0.052703795008362864,0.22164268623061267,-1.4768323205350589,-2.0229862706015584,141.79715258271426,LN_7_N,-0.5539,0.203565
66,LN_7_P,4FoNM,2.987080657712035,2.5005886399726847,2.752991097258566,0.10078024552645436,-0.017275904395326336,-0.0810842466057047,787.3984725079084,3.935703846929123,2.969090776068484,3.2530505818219275,0.12968977941451326,,,,-0.9486231892170882,-0.4685021360957995,-0.5000594845633617,-0.028909533888058905,,,,LN_7_P,-0.282199,-0.435887
67,LN_9,4FoNM,4.364789290873637,2.518682355476706,3.5825450484495778,0.4630949910632252,-1.0725522102696616,-0.30476531458806966,4646.873717120485,4.072699744281319,2.97887695625296,3.590285448183025,0.22471842884039847,,,,0.2920895465923179,-0.46019460077625407,-0.007740399733447312,0.23837656222282674,,,,LN_9,-0.353274,-0.386362
68,LP_1,4FoNM,3.0159427272434063,2.347384635656028,2.7225424652312906,0.15077541441761488,-0.7739234531358687,-0.25651874800879887,1505.3939571358856,2.8186843770868077,2.567900982923496,2.7223701892047196,0.0838026446408326,,,,0.19725835015659854,-0.2205163472674676,0.0001722760265709944,0.06697276977678228,,,,LP_1,0.459292,0.138481
69,LP_2,4FoNM,2.901986783482805,2.4912314727840768,2.7095926792683915,0.07804929398887958,0.007613357131060372,0.010557755222143963,1297.917854281597,2.7521711860669438,2.6839235355148507,2.713557068852143,0.018895841679155628,,,,0.14981559741586103,-0.192692062730774,-0.003964389583751338,0.05915345230972395,,,,LP_2,0.441662,0.199198
70,LP_3,4FoNM,3.287532789563407,2.7172772351345693,2.9538739651438375,0.1027254925014912,0.673231442471685,0.7737706796844367,1801.8727152278225,2.992911368036528,2.936772105331543,2.9535301330625137,0.013368094604536362,,,,0.2946214215268794,-0.21949487019697367,0.0003438320813238249,0.08935739789695483,,,,LP_3,0.415197,-0.176554
71,LP_4,4FoNM,2.772987469339728,2.361169680162797,2.54495975486116,0.09809128041381467,-0.7725609295854996,0.03162303262787432,1501.6017760669997,2.590780099559637,2.446723935827983,2.5447753832315883,0.029987859532245496,,,,0.182207369780091,-0.08555425566518604,0.00018437162957196662,0.06810342088156918,,,,LP_4,0.437859,0.156499
72,LP_5,4FoNM,3.0493474617016467,2.4850790264213893,2.8341482803446625,0.13944610114879846,-0.46521212542982937,-0.5215347571556542,1272.6624177370832,2.9742472640805597,2.640616055838849,2.83347815108239,0.09958781823396763,,,,0.075100197621087,-0.15553702941745984,0.0006701292622723898,0.03985828291483083,,,,LP_5,0.461392,0.184577
73,LP_6,4FoNM,3.2248355167312432,2.4178621596769383,2.740997613135148,0.2360888421498581,-0.8967132980974295,0.6863578459784826,1348.3379221505263,3.201454045290572,2.3267583202842266,2.740040558269055,0.16448339416877367,,,,0.023381471440671042,0.09110383939271172,0.0009570548660930989,0.07160544798108442,,,,LP_6,0.15554,-0.477745
74,LP_7,4FoNM,3.30170256522539,2.682644860854581,2.990825318499533,0.11371378184838943,-0.3049369805608806,0.07979007663509821,2778.273595082574,3.1105554301813565,2.891706900461709,2.995975880477441,0.03625925878664517,,,,0.1911471350440337,-0.20906203960712766,-0.005150561977907753,0.07745452306174426,,,,LP_7,0.399707,-0.218574
75,LP_9,4FoNM,3.0820466726132154,2.37376857787604,2.7855673341539036,0.19673530522397897,-0.6231650270319244,-0.699627521550545,749.186807374524,2.898254075942257,2.7392152488617403,2.8036825846726714,0.0375348962179045,,,,0.18379259667095837,-0.3654466709857003,-0.018115250518767834,0.15920040900607446,,,,LP_9,0.454419,0.144821
